Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time
BOT,21.0,89.044,HARD,24.0,1.0,28.534,30.814,29.696
BOT,22.0,88.116,HARD,25.0,1.0,28.579,30.455,29.082
BOT,23.0,88.123,HARD,26.0,1.0,28.491,30.642,28.99
BOT,24.0,88.022,HARD,27.0,1.0,28.438,30.518,29.066
BOT,25.0,92.814,HARD,28.0,1.0,28.458,30.67,33.686
BOT,27.0,85.988,MEDIUM,5.0,2.0,28.023,29.536,28.429
BOT,28.0,86.486,MEDIUM,6.0,2.0,28.215,29.742,28.529
BOT,29.0,86.201,MEDIUM,7.0,2.0,28.081,29.576,28.544
BOT,30.0,86.643,MEDIUM,8.0,2.0,28.119,29.908,28.616
BOT,31.0,86.648,MEDIUM,9.0,2.0,28.039,29.891,28.718
BOT,32.0,86.606,MEDIUM,10.0,2.0,28.088,30.033,28.485
BOT,33.0,86.873,MEDIUM,11.0,2.0,28.047,30.118,28.708
BOT,34.0,86.621,MEDIUM,12.0,2.0,28.11,29.945,28.566
BOT,35.0,86.523,MEDIUM,13.0,2.0,28.193,29.831,28.499
BOT,36.0,86.782,MEDIUM,14.0,2.0,28.073,29.992,28.717
BOT,37.0,86.545,MEDIUM,15.0,2.0,28.162,29.802,28.581
BOT,38.0,87.093,MEDIUM,16.0,2.0,28.157,30.219,28.717
BOT,39.0,86.981,MEDIUM,17.0,2.0,28.377,29.982,28.622
BOT,40.0,87.862,MEDIUM,18.0,2.0,28.208,30.572,29.082
BOT,41.0,87.203,MEDIUM,19.0,2.0,28.364,30.082,28.757
BOT,42.0,86.864,MEDIUM,20.0,2.0,28.094,30.159,28.611
BOT,43.0,87.753,MEDIUM,21.0,2.0,28.092,31.189,28.472
BOT,44.0,86.962,MEDIUM,22.0,2.0,28.245,30.007,28.71
BOT,45.0,86.889,MEDIUM,23.0,2.0,28.447,29.949,28.493
BOT,46.0,86.806,MEDIUM,24.0,2.0,28.351,29.887,28.568
BOT,47.0,86.736,MEDIUM,25.0,2.0,28.211,29.981,28.544
BOT,48.0,87.005,MEDIUM,26.0,2.0,28.241,30.015,28.749
BOT,49.0,87.134,MEDIUM,27.0,2.0,28.218,30.128,28.788
BOT,50.0,86.95,MEDIUM,28.0,2.0,28.21,30.034,28.706
PIA,2.0,88.053,MEDIUM,2.0,1.0,28.711,30.778,28.564
PIA,3.0,86.982,MEDIUM,3.0,1.0,28.568,29.883,28.531
PIA,4.0,87.004,MEDIUM,4.0,1.0,28.438,29.981,28.585
PIA,5.0,86.909,MEDIUM,5.0,1.0,28.354,29.846,28.709
PIA,6.0,86.878,MEDIUM,6.0,1.0,28.525,29.832,28.521
PIA,7.0,86.94,MEDIUM,7.0,1.0,28.419,29.823,28.698
PIA,8.0,86.85,MEDIUM,8.0,1.0,28.308,29.845,28.697
PIA,9.0,86.864,MEDIUM,9.0,1.0,28.35,29.742,28.772
PIA,10.0,86.823,MEDIUM,10.0,1.0,28.343,29.853,28.627
PIA,11.0,87.217,MEDIUM,11.0,1.0,28.342,30.116,28.759
PIA,12.0,87.454,MEDIUM,12.0,1.0,28.376,30.184,28.894
PIA,13.0,87.518,MEDIUM,13.0,1.0,28.468,30.156,28.894
PIA,14.0,87.371,MEDIUM,14.0,1.0,28.431,29.99,28.95
PIA,15.0,87.738,MEDIUM,15.0,1.0,28.471,30.157,29.11
PIA,16.0,87.201,MEDIUM,16.0,1.0,28.376,29.995,28.83
PIA,17.0,87.44,MEDIUM,17.0,1.0,28.578,30.037,28.825
PIA,18.0,87.398,MEDIUM,18.0,1.0,28.507,30.094,28.797
PIA,19.0,87.352,MEDIUM,19.0,1.0,28.545,30.104,28.703
PIA,20.0,87.746,MEDIUM,20.0,1.0,28.59,30.255,28.901
PIA,21.0,87.587,MEDIUM,21.0,1.0,28.664,30.251,28.672
PIA,22.0,87.419,MEDIUM,22.0,1.0,28.512,30.088,28.819
PIA,23.0,91.866,MEDIUM,23.0,1.0,28.658,30.224,32.984
PIA,25.0,86.411,HARD,7.0,2.0,28.241,29.759,28.411
PIA,26.0,86.287,HARD,8.0,2.0,28.284,29.601,28.402
PIA,27.0,86.248,HARD,9.0,2.0,28.187,29.582,28.479
PIA,28.0,86.611,HARD,10.0,2.0,28.193,30.034,28.384
PIA,29.0,86.132,HARD,11.0,2.0,28.109,29.736,28.287
PIA,30.0,87.074,HARD,12.0,2.0,28.311,30.133,28.63
PIA,31.0,86.86,HARD,13.0,2.0,28.271,30.047,28.542
PIA,32.0,86.746,HARD,14.0,2.0,28.188,29.943,28.615
PIA,33.0,86.445,HARD,15.0,2.0,28.189,29.772,28.484
PIA,34.0,86.717,HARD,16.0,2.0,28.214,30.026,28.477
PIA,35.0,86.277,HARD,17.0,2.0,28.203,29.717,28.357
PIA,36.0,86.639,HARD,18.0,2.0,28.242,29.899,28.498
PIA,37.0,86.806,HARD,19.0,2.0,28.265,30.111,28.43
PIA,38.0,87.146,HARD,20.0,2.0,28.206,30.212,28.728
PIA,39.0,87.166,HARD,21.0,2.0,28.568,29.927,28.671
PIA,40.0,86.853,HARD,22.0,2.0,28.312,30.216,28.325
PIA,41.0,94.52,HARD,23.0,2.0,28.371,32.446,33.703
PIA,43.0,85.072,MEDIUM,5.0,3.0,28.06,29.174,27.838
PIA,44.0,85.69,MEDIUM,6.0,3.0,27.968,29.13,28.592
PIA,45.0,86.139,MEDIUM,7.0,3.0,28.568,29.596,27.975
PIA,46.0,85.732,MEDIUM,8.0,3.0,28.103,29.596,28.033
PIA,47.0,86.614,MEDIUM,9.0,3.0,28.276,29.795,28.543
PIA,48.0,86.067,MEDIUM,10.0,3.0,28.089,29.668,28.31
PIA,49.0,85.841,MEDIUM,11.0,3.0,27.763,29.762,28.316
PIA,50.0,85.593,MEDIUM,12.0,3.0,28.181,29.335,28.077
