Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time
ZHO,44.0,88.275,HARD,26.0,2.0,29.179,30.087,29.009
ZHO,45.0,87.156,HARD,27.0,2.0,28.115,30.11,28.931
ZHO,46.0,86.962,HARD,28.0,2.0,28.023,29.957,28.982
ZHO,51.0,92.886,HARD,33.0,2.0,29.995,32.457,30.434
ZHO,52.0,90.037,HARD,34.0,2.0,29.187,30.825,30.025
RIC,2.0,88.398,MEDIUM,2.0,1.0,29.025,30.347,29.026
RIC,3.0,87.818,MEDIUM,3.0,1.0,28.361,30.459,28.998
RIC,4.0,87.26,MEDIUM,4.0,1.0,28.27,30.104,28.886
RIC,5.0,87.441,MEDIUM,5.0,1.0,28.422,30.049,28.97
RIC,6.0,87.406,MEDIUM,6.0,1.0,28.506,30.053,28.847
RIC,7.0,87.222,MEDIUM,7.0,1.0,28.342,29.964,28.916
RIC,8.0,87.266,MEDIUM,8.0,1.0,28.305,30.009,28.952
RIC,9.0,87.567,MEDIUM,9.0,1.0,28.423,30.157,28.987
RIC,10.0,87.661,MEDIUM,10.0,1.0,28.405,30.162,29.094
RIC,11.0,87.466,MEDIUM,11.0,1.0,28.425,30.087,28.954
RIC,13.0,89.644,MEDIUM,13.0,1.0,28.967,30.557,30.12
RIC,14.0,87.727,MEDIUM,14.0,1.0,28.353,30.35,29.024
RIC,15.0,87.711,MEDIUM,15.0,1.0,28.392,30.417,28.902
RIC,16.0,87.509,MEDIUM,16.0,1.0,28.356,30.12,29.033
RIC,17.0,87.614,MEDIUM,17.0,1.0,28.434,30.203,28.977
RIC,18.0,87.753,MEDIUM,18.0,1.0,28.536,30.215,29.002
RIC,19.0,91.516,MEDIUM,19.0,1.0,28.435,29.867,33.214
RIC,21.0,87.372,HARD,2.0,2.0,28.334,30.134,28.904
RIC,22.0,87.37,HARD,3.0,2.0,28.399,30.148,28.823
RIC,23.0,86.911,HARD,4.0,2.0,28.297,29.903,28.711
RIC,24.0,87.094,HARD,5.0,2.0,28.402,29.92,28.772
RIC,25.0,86.971,HARD,6.0,2.0,28.395,29.91,28.666
RIC,26.0,87.173,HARD,7.0,2.0,28.395,29.871,28.907
RIC,27.0,86.918,HARD,8.0,2.0,28.324,29.822,28.772
RIC,28.0,86.972,HARD,9.0,2.0,28.299,29.831,28.842
RIC,29.0,87.175,HARD,10.0,2.0,28.328,29.99,28.857
RIC,30.0,86.938,HARD,11.0,2.0,28.139,29.907,28.892
RIC,31.0,87.317,HARD,12.0,2.0,28.364,30.164,28.789
RIC,32.0,87.498,HARD,13.0,2.0,28.618,30.057,28.823
RIC,33.0,87.143,HARD,14.0,2.0,28.262,30.111,28.77
RIC,34.0,87.1,HARD,15.0,2.0,28.359,29.981,28.76
RIC,35.0,86.978,HARD,16.0,2.0,28.268,29.986,28.724
RIC,36.0,87.207,HARD,17.0,2.0,28.366,29.947,28.894
RIC,37.0,88.336,HARD,18.0,2.0,28.846,30.367,29.123
RIC,38.0,86.778,HARD,19.0,2.0,28.173,29.95,28.655
RIC,39.0,86.603,HARD,20.0,2.0,28.205,29.738,28.66
RIC,40.0,86.759,HARD,21.0,2.0,28.276,29.818,28.665
RIC,41.0,86.751,HARD,22.0,2.0,28.16,29.836,28.755
RIC,42.0,86.775,HARD,23.0,2.0,28.256,29.723,28.796
RIC,43.0,86.751,HARD,24.0,2.0,28.312,29.701,28.738
RIC,44.0,87.184,HARD,25.0,2.0,28.333,29.817,29.034
RIC,45.0,87.296,HARD,26.0,2.0,28.486,29.945,28.865
OCO,2.0,88.849,SOFT,2.0,1.0,28.795,30.824,29.23
OCO,3.0,88.228,SOFT,3.0,1.0,28.597,30.169,29.462
OCO,4.0,87.725,SOFT,4.0,1.0,28.255,29.987,29.483
OCO,5.0,88.005,SOFT,5.0,1.0,28.71,29.942,29.353
OCO,6.0,88.533,SOFT,6.0,1.0,28.625,30.452,29.456
OCO,7.0,87.642,SOFT,7.0,1.0,28.356,29.932,29.354
OCO,8.0,87.379,SOFT,8.0,1.0,28.293,29.716,29.37
OCO,9.0,87.876,SOFT,9.0,1.0,28.294,30.145,29.437
OCO,10.0,88.206,SOFT,10.0,1.0,28.271,30.184,29.751
OCO,11.0,87.655,SOFT,11.0,1.0,28.302,30.057,29.296
OCO,13.0,87.636,SOFT,13.0,1.0,28.198,29.95,29.488
OCO,14.0,87.859,SOFT,14.0,1.0,28.541,30.048,29.27
OCO,15.0,87.709,SOFT,15.0,1.0,28.146,30.105,29.458
OCO,16.0,88.442,SOFT,16.0,1.0,28.344,30.753,29.345
OCO,17.0,88.196,SOFT,17.0,1.0,28.264,30.572,29.36
OCO,18.0,87.885,SOFT,18.0,1.0,28.202,30.263,29.42
OCO,19.0,91.754,SOFT,19.0,1.0,28.417,30.185,33.152
OCO,21.0,87.215,HARD,2.0,2.0,28.383,29.847,28.985
OCO,22.0,87.16,HARD,3.0,2.0,28.315,29.857,28.988
OCO,23.0,87.158,HARD,4.0,2.0,28.304,29.753,29.101
OCO,24.0,87.106,HARD,5.0,2.0,28.275,29.914,28.917
OCO,25.0,87.223,HARD,6.0,2.0,28.404,29.948,28.871
OCO,26.0,87.054,HARD,7.0,2.0,28.321,29.902,28.831
OCO,27.0,86.898,HARD,8.0,2.0,28.361,29.675,28.862
OCO,28.0,86.93,HARD,9.0,2.0,28.344,29.793,28.793
OCO,29.0,87.144,HARD,10.0,2.0,28.385,29.849,28.91
OCO,30.0,87.095,HARD,11.0,2.0,28.341,29.964,28.79
OCO,31.0,86.865,HARD,12.0,2.0,28.313,29.772,28.78
OCO,32.0,86.858,HARD,13.0,2.0,28.327,29.84,28.691
OCO,33.0,87.124,HARD,14.0,2.0,28.363,29.836,28.925
OCO,34.0,86.881,HARD,15.0,2.0,28.227,29.815,28.839
OCO,35.0,86.901,HARD,16.0,2.0,28.2,29.83,28.871
OCO,36.0,86.798,HARD,17.0,2.0,28.231,29.816,28.751
OCO,37.0,86.593,HARD,18.0,2.0,28.219,29.726,28.648
OCO,38.0,86.667,HARD,19.0,2.0,28.175,29.818,28.674
OCO,39.0,86.704,HARD,20.0,2.0,28.099,29.901,28.704
OCO,40.0,86.594,HARD,21.0,2.0,28.136,29.902,28.556
OCO,41.0,86.703,HARD,22.0,2.0,28.078,29.868,28.757
OCO,42.0,86.99,HARD,23.0,2.0,28.034,29.944,29.012
OCO,43.0,87.996,HARD,24.0,2.0,29.187,30.0,28.809
OCO,44.0,87.391,HARD,25.0,2.0,28.429,30.054,28.908
OCO,45.0,86.869,HARD,26.0,2.0,28.221,29.853,28.795
OCO,46.0,87.079,HARD,27.0,2.0,28.199,30.079,28.801
OCO,51.0,93.303,HARD,32.0,2.0,30.505,32.489,30.309
OCO,52.0,90.957,HARD,33.0,2.0,29.583,31.454,29.92
NOR,2.0,88.196,MEDIUM,2.0,1.0,28.396,30.678,29.122
NOR,3.0,87.655,MEDIUM,3.0,1.0,28.395,30.094,29.166
NOR,4.0,87.326,MEDIUM,4.0,1.0,28.188,30.07,29.068
NOR,5.0,87.553,MEDIUM,5.0,1.0,28.338,30.177,29.038
NOR,6.0,87.381,MEDIUM,6.0,1.0,28.25,30.15,28.981
NOR,7.0,87.265,MEDIUM,7.0,1.0,28.226,30.036,29.003
NOR,8.0,87.38,MEDIUM,8.0,1.0,28.176,30.114,29.09
NOR,9.0,87.295,MEDIUM,9.0,1.0,28.085,30.065,29.145
NOR,10.0,87.565,MEDIUM,10.0,1.0,28.283,30.148,29.134
NOR,11.0,88.23,MEDIUM,11.0,1.0,28.846,30.228,29.156
NOR,13.0,88.568,MEDIUM,13.0,1.0,28.559,30.739,29.27
NOR,14.0,87.824,MEDIUM,14.0,1.0,27.938,30.553,29.333
NOR,15.0,88.013,MEDIUM,15.0,1.0,28.376,30.511,29.126
NOR,16.0,87.414,MEDIUM,16.0,1.0,28.173,30.295,28.946
NOR,17.0,87.45,MEDIUM,17.0,1.0,28.142,30.452,28.856
NOR,18.0,87.353,MEDIUM,18.0,1.0,28.304,30.172,28.877
NOR,19.0,87.291,MEDIUM,19.0,1.0,28.244,30.245,28.802
NOR,20.0,87.08,MEDIUM,20.0,1.0,28.38,29.927,28.773
NOR,21.0,87.298,MEDIUM,21.0,1.0,28.35,30.096,28.852
NOR,22.0,86.88,MEDIUM,22.0,1.0,28.255,29.935,28.69
NOR,23.0,86.861,MEDIUM,23.0,1.0,28.314,29.866,28.681
NOR,24.0,87.371,MEDIUM,24.0,1.0,28.325,30.131,28.915
NOR,25.0,86.902,MEDIUM,25.0,1.0,28.237,29.933,28.732
NOR,26.0,87.082,MEDIUM,26.0,1.0,28.229,30.074,28.779
NOR,27.0,86.837,MEDIUM,27.0,1.0,28.225,29.87,28.742
NOR,28.0,87.067,MEDIUM,28.0,1.0,28.264,29.945,28.858
NOR,29.0,86.987,MEDIUM,29.0,1.0,28.23,29.855,28.902
NOR,30.0,86.991,MEDIUM,30.0,1.0,28.288,29.991,28.712
NOR,31.0,86.928,MEDIUM,31.0,1.0,28.285,29.906,28.737
NOR,32.0,87.114,MEDIUM,32.0,1.0,28.275,30.052,28.787
NOR,33.0,87.017,MEDIUM,33.0,1.0,28.159,30.026,28.832
NOR,34.0,87.001,MEDIUM,34.0,1.0,28.217,29.968,28.816
NOR,35.0,91.485,MEDIUM,35.0,1.0,28.203,29.846,33.436
NOR,37.0,85.309,SOFT,4.0,2.0,27.812,29.187,28.31
NOR,38.0,85.167,SOFT,5.0,2.0,27.908,29.141,28.118
NOR,39.0,85.034,SOFT,6.0,2.0,27.838,29.05,28.146
NOR,40.0,84.926,SOFT,7.0,2.0,27.728,29.1,28.098
NOR,41.0,84.799,SOFT,8.0,2.0,27.651,29.05,28.098
NOR,42.0,85.082,SOFT,9.0,2.0,27.753,29.097,28.232
NOR,43.0,84.718,SOFT,10.0,2.0,27.834,28.911,27.973
NOR,44.0,84.891,SOFT,11.0,2.0,27.784,28.983,28.124
NOR,45.0,84.825,SOFT,12.0,2.0,27.795,29.008,28.022
NOR,46.0,84.985,SOFT,13.0,2.0,27.838,29.08,28.067
NOR,51.0,93.826,SOFT,7.0,3.0,30.155,33.454,30.217
NOR,52.0,88.203,SOFT,8.0,3.0,29.593,29.663,28.947
HAM,2.0,90.032,MEDIUM,2.0,1.0,28.716,31.656,29.66
HAM,3.0,88.954,MEDIUM,3.0,1.0,28.808,30.744,29.402
HAM,4.0,88.153,MEDIUM,4.0,1.0,29.25,29.973,28.93
HAM,5.0,87.806,MEDIUM,5.0,1.0,28.139,30.531,29.136
HAM,6.0,87.335,MEDIUM,6.0,1.0,27.997,30.289,29.049
HAM,7.0,87.943,MEDIUM,7.0,1.0,28.313,30.531,29.099
HAM,8.0,87.783,MEDIUM,8.0,1.0,27.936,30.842,29.005
HAM,9.0,86.724,MEDIUM,9.0,1.0,27.982,29.922,28.82
HAM,10.0,87.646,MEDIUM,10.0,1.0,27.964,30.618,29.064
HAM,11.0,87.226,MEDIUM,11.0,1.0,27.95,30.3,28.976
HAM,13.0,87.207,MEDIUM,13.0,1.0,28.068,30.254,28.885
HAM,14.0,87.307,MEDIUM,14.0,1.0,28.349,29.951,29.007
HAM,15.0,87.462,MEDIUM,15.0,1.0,28.215,30.175,29.072
HAM,16.0,87.227,MEDIUM,16.0,1.0,28.019,30.068,29.14
HAM,17.0,86.762,MEDIUM,17.0,1.0,28.076,30.066,28.62
HAM,18.0,87.409,MEDIUM,18.0,1.0,28.512,30.116,28.781
HAM,19.0,86.576,MEDIUM,19.0,1.0,28.141,29.796,28.639
HAM,20.0,87.01,MEDIUM,20.0,1.0,28.323,29.953,28.734
HAM,21.0,86.722,MEDIUM,21.0,1.0,28.207,29.964,28.551
HAM,22.0,86.646,MEDIUM,22.0,1.0,28.163,29.912,28.571
HAM,23.0,87.023,MEDIUM,23.0,1.0,28.206,30.024,28.793
HAM,24.0,88.066,MEDIUM,24.0,1.0,28.38,30.351,29.335
HAM,25.0,87.467,MEDIUM,25.0,1.0,28.344,30.264,28.859
HAM,26.0,87.183,MEDIUM,26.0,1.0,28.195,30.079,28.909
HAM,27.0,87.06,MEDIUM,27.0,1.0,28.145,30.175,28.74
HAM,28.0,86.906,MEDIUM,28.0,1.0,28.285,29.95,28.671
HAM,29.0,86.957,MEDIUM,29.0,1.0,28.282,30.046,28.629
HAM,30.0,87.17,MEDIUM,30.0,1.0,28.229,30.305,28.636
HAM,31.0,86.885,MEDIUM,31.0,1.0,28.249,30.146,28.49
HAM,32.0,86.771,MEDIUM,32.0,1.0,28.183,30.141,28.447
HAM,33.0,91.186,MEDIUM,33.0,1.0,28.148,30.046,32.992
HAM,35.0,85.491,SOFT,2.0,2.0,27.721,29.28,28.49
HAM,36.0,86.376,SOFT,3.0,2.0,28.335,29.886,28.155
HAM,37.0,85.282,SOFT,4.0,2.0,27.955,29.249,28.078
HAM,38.0,84.82,SOFT,5.0,2.0,27.98,28.913,27.927
HAM,39.0,84.714,SOFT,6.0,2.0,27.856,28.869,27.989
HAM,40.0,84.525,SOFT,7.0,2.0,27.856,28.799,27.87
HAM,41.0,84.49,SOFT,8.0,2.0,27.85,28.792,27.848
HAM,42.0,84.471,SOFT,9.0,2.0,27.847,28.748,27.876
HAM,43.0,84.434,SOFT,10.0,2.0,27.839,28.753,27.842
HAM,44.0,84.984,SOFT,11.0,2.0,28.076,28.86,28.048
HAM,45.0,84.845,SOFT,12.0,2.0,27.97,28.891,27.984
HAM,46.0,84.944,SOFT,13.0,2.0,28.011,28.969,27.964
HAM,47.0,100.37,SOFT,14.0,2.0,28.008,34.63,37.732
HAM,51.0,93.562,SOFT,18.0,2.0,30.377,33.487,29.698
HAM,52.0,89.345,SOFT,19.0,2.0,28.936,30.242,30.167
DEV,2.0,88.416,SOFT,2.0,1.0,28.359,30.531,29.526
DEV,3.0,87.566,SOFT,3.0,1.0,28.333,30.106,29.127
DEV,4.0,87.459,SOFT,4.0,1.0,28.01,30.22,29.229
DEV,5.0,87.428,SOFT,5.0,1.0,28.074,30.117,29.237
DEV,6.0,87.466,SOFT,6.0,1.0,28.092,30.12,29.254
DEV,7.0,87.341,SOFT,7.0,1.0,27.978,30.198,29.165
DEV,8.0,87.328,SOFT,8.0,1.0,27.937,30.133,29.258
DEV,9.0,88.071,SOFT,9.0,1.0,28.269,30.414,29.388
DEV,10.0,87.381,SOFT,10.0,1.0,27.876,30.252,29.253
DEV,11.0,87.798,SOFT,11.0,1.0,28.068,30.434,29.296
DEV,13.0,87.451,SOFT,13.0,1.0,27.905,30.281,29.265
DEV,14.0,87.859,SOFT,14.0,1.0,27.968,30.638,29.253
DEV,15.0,88.096,SOFT,15.0,1.0,28.161,30.614,29.321
DEV,16.0,87.554,SOFT,16.0,1.0,28.046,30.494,29.014
DEV,17.0,87.623,SOFT,17.0,1.0,28.076,30.473,29.074
DEV,18.0,87.836,SOFT,18.0,1.0,28.022,30.723,29.091
DEV,19.0,92.409,SOFT,19.0,1.0,27.966,30.603,33.84
DEV,21.0,87.098,MEDIUM,2.0,2.0,28.252,30.013,28.833
DEV,22.0,86.748,MEDIUM,3.0,2.0,28.013,29.777,28.958
DEV,23.0,86.925,MEDIUM,4.0,2.0,28.029,29.942,28.954
DEV,24.0,86.818,MEDIUM,5.0,2.0,27.967,29.995,28.856
DEV,25.0,86.643,MEDIUM,6.0,2.0,27.952,29.816,28.875
DEV,26.0,87.115,MEDIUM,7.0,2.0,27.957,30.009,29.149
DEV,27.0,86.756,MEDIUM,8.0,2.0,27.967,29.852,28.937
DEV,28.0,86.968,MEDIUM,9.0,2.0,27.983,29.967,29.018
DEV,29.0,86.923,MEDIUM,10.0,2.0,27.878,30.062,28.983
DEV,30.0,86.993,MEDIUM,11.0,2.0,28.073,30.025,28.895
DEV,31.0,87.478,MEDIUM,12.0,2.0,27.902,30.44,29.136
DEV,32.0,87.401,MEDIUM,13.0,2.0,27.99,30.319,29.092
DEV,33.0,87.145,MEDIUM,14.0,2.0,27.948,30.14,29.057
DEV,34.0,87.101,MEDIUM,15.0,2.0,27.958,29.946,29.197
DEV,35.0,87.879,MEDIUM,16.0,2.0,27.948,30.19,29.741
DEV,36.0,88.091,MEDIUM,17.0,2.0,28.077,30.78,29.234
DEV,37.0,87.149,MEDIUM,18.0,2.0,28.024,30.345,28.78
DEV,38.0,87.324,MEDIUM,19.0,2.0,28.038,30.385,28.901
DEV,39.0,87.198,MEDIUM,20.0,2.0,28.266,30.131,28.801
DEV,40.0,86.824,MEDIUM,21.0,2.0,28.081,29.902,28.841
DEV,41.0,86.624,MEDIUM,22.0,2.0,27.845,29.888,28.891
DEV,42.0,87.153,MEDIUM,23.0,2.0,28.196,30.017,28.94
DEV,43.0,87.266,MEDIUM,24.0,2.0,28.126,30.167,28.973
DEV,44.0,87.348,MEDIUM,25.0,2.0,28.179,30.005,29.164
DEV,45.0,86.949,MEDIUM,26.0,2.0,27.909,30.087,28.953
DEV,46.0,87.2,MEDIUM,27.0,2.0,28.176,30.218,28.806
DEV,51.0,91.836,MEDIUM,32.0,2.0,29.861,31.888,30.087
DEV,52.0,89.693,MEDIUM,33.0,2.0,29.067,30.643,29.983
MSC,2.0,90.906,MEDIUM,2.0,1.0,29.123,31.421,30.362
MSC,3.0,89.301,MEDIUM,3.0,1.0,29.171,30.444,29.686
MSC,4.0,88.248,MEDIUM,4.0,1.0,28.537,30.472,29.239
MSC,5.0,87.412,MEDIUM,5.0,1.0,28.59,29.833,28.989
MSC,6.0,87.712,MEDIUM,6.0,1.0,28.565,29.961,29.186
MSC,7.0,87.949,MEDIUM,7.0,1.0,28.478,30.097,29.374
MSC,8.0,88.199,MEDIUM,8.0,1.0,28.363,30.411,29.425
MSC,9.0,88.693,MEDIUM,9.0,1.0,28.752,30.418,29.523
MSC,10.0,87.574,MEDIUM,10.0,1.0,28.473,29.849,29.252
MSC,11.0,88.826,MEDIUM,11.0,1.0,28.439,30.883,29.504
MSC,13.0,88.08,MEDIUM,13.0,1.0,28.627,30.177,29.276
MSC,14.0,88.348,MEDIUM,14.0,1.0,28.621,30.27,29.457
MSC,15.0,88.021,MEDIUM,15.0,1.0,28.541,30.327,29.153
MSC,16.0,87.322,MEDIUM,16.0,1.0,28.565,29.971,28.786
MSC,17.0,87.525,MEDIUM,17.0,1.0,28.603,30.006,28.916
MSC,18.0,87.548,MEDIUM,18.0,1.0,28.674,29.961,28.913
MSC,19.0,87.645,MEDIUM,19.0,1.0,28.548,30.066,29.031
MSC,20.0,87.885,MEDIUM,20.0,1.0,28.697,30.163,29.025
MSC,21.0,87.856,MEDIUM,21.0,1.0,28.69,30.153,29.013
MSC,22.0,87.537,MEDIUM,22.0,1.0,28.607,29.975,28.955
MSC,23.0,87.545,MEDIUM,23.0,1.0,28.768,29.911,28.866
MSC,24.0,88.403,MEDIUM,24.0,1.0,29.422,30.049,28.932
MSC,25.0,87.674,MEDIUM,25.0,1.0,28.74,30.197,28.737
MSC,26.0,87.491,MEDIUM,26.0,1.0,28.764,30.001,28.726
MSC,27.0,87.034,MEDIUM,27.0,1.0,28.582,29.76,28.692
MSC,28.0,87.511,MEDIUM,28.0,1.0,28.54,30.005,28.966
MSC,29.0,87.652,MEDIUM,29.0,1.0,28.767,29.989,28.896
MSC,30.0,87.424,MEDIUM,30.0,1.0,28.712,29.961,28.751
MSC,31.0,87.197,MEDIUM,31.0,1.0,28.616,29.856,28.725
MSC,32.0,87.51,MEDIUM,32.0,1.0,28.684,29.994,28.832
MSC,33.0,91.716,MEDIUM,33.0,1.0,28.693,29.958,33.065
MSC,35.0,85.882,SOFT,2.0,2.0,28.066,29.334,28.482
MSC,36.0,86.2,SOFT,3.0,2.0,28.623,29.16,28.417
MSC,37.0,87.488,SOFT,4.0,2.0,28.554,30.589,28.345
MSC,38.0,85.708,SOFT,5.0,2.0,28.292,29.082,28.334
MSC,39.0,86.523,SOFT,6.0,2.0,28.093,29.444,28.986
MSC,40.0,87.339,SOFT,7.0,2.0,28.03,30.298,29.011
MSC,41.0,86.805,SOFT,8.0,2.0,28.385,30.048,28.372
MSC,42.0,86.195,SOFT,9.0,2.0,28.365,29.262,28.568
MSC,43.0,85.298,SOFT,10.0,2.0,28.211,28.983,28.104
MSC,44.0,85.993,SOFT,11.0,2.0,28.371,29.19,28.432
MSC,45.0,86.264,SOFT,12.0,2.0,28.249,29.522,28.493
MSC,46.0,86.242,SOFT,13.0,2.0,28.489,29.352,28.401
MSC,49.0,100.536,SOFT,16.0,2.0,32.404,35.802,32.33
MSC,51.0,93.67,SOFT,18.0,2.0,30.442,31.765,31.463
MSC,52.0,91.571,SOFT,19.0,2.0,30.236,31.646,29.689
VET,2.0,89.616,MEDIUM,3.0,1.0,29.498,30.68,29.438
VET,3.0,88.338,MEDIUM,4.0,1.0,28.164,30.617,29.557
VET,4.0,87.501,MEDIUM,5.0,1.0,27.912,30.225,29.364
VET,5.0,87.928,MEDIUM,6.0,1.0,27.99,30.101,29.837
VET,6.0,88.087,MEDIUM,7.0,1.0,27.991,30.618,29.478
VET,7.0,87.662,MEDIUM,8.0,1.0,27.953,30.271,29.438
VET,8.0,87.956,MEDIUM,9.0,1.0,28.153,30.277,29.526
VET,9.0,87.851,MEDIUM,10.0,1.0,28.025,30.361,29.465
VET,10.0,88.788,MEDIUM,11.0,1.0,28.083,30.322,30.383
SAI,2.0,89.685,MEDIUM,2.0,1.0,28.837,31.165,29.683
SAI,3.0,87.539,MEDIUM,3.0,1.0,28.405,30.042,29.092
SAI,4.0,87.044,MEDIUM,4.0,1.0,27.948,29.825,29.271
SAI,5.0,86.543,MEDIUM,5.0,1.0,27.791,29.904,28.848
SAI,6.0,86.343,MEDIUM,6.0,1.0,27.81,29.79,28.743
SAI,7.0,86.477,MEDIUM,7.0,1.0,27.906,29.669,28.902
SAI,8.0,86.592,MEDIUM,8.0,1.0,27.789,29.892,28.911
SAI,9.0,86.94,MEDIUM,9.0,1.0,27.832,30.061,29.047
SAI,10.0,86.791,MEDIUM,10.0,1.0,27.874,29.966,28.951
SAI,11.0,86.909,MEDIUM,11.0,1.0,27.947,30.016,28.946
SAI,13.0,87.747,MEDIUM,13.0,1.0,28.219,30.423,29.105
SAI,14.0,86.823,MEDIUM,14.0,1.0,28.08,29.857,28.886
SAI,15.0,86.523,MEDIUM,15.0,1.0,28.042,29.816,28.665
SAI,16.0,86.59,MEDIUM,16.0,1.0,28.048,29.907,28.635
SAI,17.0,86.312,MEDIUM,17.0,1.0,28.067,29.74,28.505
SAI,18.0,87.093,MEDIUM,18.0,1.0,28.195,30.078,28.82
SAI,19.0,86.898,MEDIUM,19.0,1.0,28.173,30.013,28.712
SAI,20.0,86.807,MEDIUM,20.0,1.0,28.209,29.921,28.677
SAI,21.0,86.819,MEDIUM,21.0,1.0,28.184,30.006,28.629
SAI,22.0,86.715,MEDIUM,22.0,1.0,28.195,29.972,28.548
SAI,23.0,86.676,MEDIUM,23.0,1.0,28.127,29.987,28.562
SAI,24.0,86.655,MEDIUM,24.0,1.0,28.24,29.889,28.526
SAI,25.0,86.742,MEDIUM,25.0,1.0,28.167,30.072,28.503
SAI,26.0,86.752,MEDIUM,26.0,1.0,28.136,30.094,28.522
SAI,27.0,86.897,MEDIUM,27.0,1.0,28.12,30.22,28.557
SAI,28.0,86.675,MEDIUM,28.0,1.0,28.072,29.993,28.61
SAI,29.0,86.986,MEDIUM,29.0,1.0,28.116,30.166,28.704
SAI,30.0,91.091,MEDIUM,30.0,1.0,28.233,30.158,32.7
SAI,32.0,85.322,SOFT,2.0,2.0,27.855,29.271,28.196
SAI,33.0,85.577,SOFT,3.0,2.0,27.563,29.755,28.259
SAI,34.0,85.313,SOFT,4.0,2.0,27.946,29.235,28.132
SAI,35.0,84.999,SOFT,5.0,2.0,27.826,29.01,28.163
SAI,36.0,85.347,SOFT,6.0,2.0,28.01,29.124,28.213
SAI,37.0,85.014,SOFT,7.0,2.0,27.985,28.951,28.078
SAI,38.0,84.565,SOFT,8.0,2.0,27.87,28.791,27.904
SAI,39.0,84.42,SOFT,9.0,2.0,27.767,28.838,27.815
SAI,40.0,84.652,SOFT,10.0,2.0,27.773,28.888,27.991
SAI,41.0,84.446,SOFT,11.0,2.0,27.74,28.825,27.881
SAI,42.0,84.739,SOFT,12.0,2.0,27.711,28.898,28.13
SAI,43.0,84.599,SOFT,13.0,2.0,27.689,28.808,28.102
SAI,44.0,84.498,SOFT,14.0,2.0,27.785,28.738,27.975
SAI,45.0,84.684,SOFT,15.0,2.0,27.761,28.87,28.053
SAI,46.0,84.58,SOFT,16.0,2.0,27.717,28.991,27.872
SAI,47.0,94.912,SOFT,17.0,2.0,27.691,29.315,37.906
SAI,51.0,93.571,SOFT,4.0,3.0,29.715,33.569,30.287
SAI,52.0,89.168,SOFT,5.0,3.0,28.566,30.46,30.142
LAT,2.0,90.629,MEDIUM,2.0,1.0,28.633,31.547,30.449
LAT,3.0,89.308,MEDIUM,3.0,1.0,29.261,30.765,29.282
LAT,4.0,87.944,MEDIUM,4.0,1.0,28.423,30.315,29.206
LAT,5.0,87.837,MEDIUM,5.0,1.0,28.348,30.237,29.252
LAT,6.0,87.773,MEDIUM,6.0,1.0,28.048,30.411,29.314
LAT,7.0,88.283,MEDIUM,7.0,1.0,28.418,30.686,29.179
LAT,8.0,88.76,MEDIUM,8.0,1.0,28.372,31.015,29.373
LAT,9.0,88.305,MEDIUM,9.0,1.0,28.368,30.597,29.34
LAT,10.0,87.967,MEDIUM,10.0,1.0,28.139,30.339,29.489
LAT,11.0,88.664,MEDIUM,11.0,1.0,27.943,31.409,29.312
LAT,13.0,87.316,MEDIUM,13.0,1.0,27.795,30.307,29.214
LAT,14.0,87.504,MEDIUM,14.0,1.0,28.232,30.216,29.056
LAT,15.0,91.889,MEDIUM,15.0,1.0,28.083,30.354,33.452
LAT,17.0,86.798,HARD,2.0,2.0,28.1,29.783,28.915
LAT,18.0,86.831,HARD,3.0,2.0,28.189,29.707,28.935
LAT,19.0,87.449,HARD,4.0,2.0,28.25,30.127,29.072
LAT,20.0,87.218,HARD,5.0,2.0,28.128,30.141,28.949
LAT,21.0,87.208,HARD,6.0,2.0,27.998,30.159,29.051
LAT,22.0,87.196,HARD,7.0,2.0,28.029,30.137,29.03
LAT,23.0,87.346,HARD,8.0,2.0,28.338,29.995,29.013
LAT,24.0,87.394,HARD,9.0,2.0,28.238,30.208,28.948
LAT,25.0,87.22,HARD,10.0,2.0,28.223,30.086,28.911
LAT,26.0,87.04,HARD,11.0,2.0,28.014,30.101,28.925
LAT,27.0,87.095,HARD,12.0,2.0,28.06,30.173,28.862
LAT,28.0,87.028,HARD,13.0,2.0,28.01,30.031,28.987
LAT,29.0,87.15,HARD,14.0,2.0,28.009,30.153,28.988
LAT,30.0,87.194,HARD,15.0,2.0,28.077,30.262,28.855
LAT,31.0,88.348,HARD,16.0,2.0,28.106,31.136,29.106
LAT,32.0,87.292,HARD,17.0,2.0,28.149,30.192,28.951
LAT,33.0,87.074,HARD,18.0,2.0,28.124,30.036,28.914
LAT,34.0,87.496,HARD,19.0,2.0,28.064,30.352,29.08
LAT,35.0,86.945,HARD,20.0,2.0,28.088,30.012,28.845
LAT,36.0,87.266,HARD,21.0,2.0,28.133,30.145,28.988
LAT,37.0,87.071,HARD,22.0,2.0,28.145,29.959,28.967
LAT,38.0,88.025,HARD,23.0,2.0,28.014,30.099,29.912
LAT,39.0,87.309,HARD,24.0,2.0,28.096,30.246,28.967
LAT,40.0,87.284,HARD,25.0,2.0,28.12,30.26,28.904
LAT,41.0,88.779,HARD,26.0,2.0,28.622,30.973,29.184
LAT,42.0,88.415,HARD,27.0,2.0,28.695,30.464,29.256
LAT,43.0,87.331,HARD,28.0,2.0,28.142,30.125,29.064
