Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time
VER,2.0,80.402,MEDIUM,2.0,1.0,24.186,32.088,24.128
VER,3.0,80.499,MEDIUM,3.0,1.0,24.167,32.191,24.141
VER,4.0,80.346,MEDIUM,4.0,1.0,24.022,32.159,24.165
VER,5.0,80.283,MEDIUM,5.0,1.0,24.034,32.213,24.036
VER,6.0,80.402,MEDIUM,6.0,1.0,24.009,32.178,24.215
VER,7.0,80.476,MEDIUM,7.0,1.0,24.092,32.224,24.16
VER,8.0,79.894,MEDIUM,8.0,1.0,23.827,31.98,24.087
VER,9.0,80.282,MEDIUM,9.0,1.0,23.888,32.18,24.214
VER,10.0,80.334,MEDIUM,10.0,1.0,23.937,32.197,24.2
VER,11.0,80.52,MEDIUM,11.0,1.0,24.003,32.32,24.197
VER,12.0,80.442,MEDIUM,12.0,1.0,23.952,32.215,24.275
VER,13.0,80.178,MEDIUM,13.0,1.0,23.794,32.193,24.191
VER,14.0,80.378,MEDIUM,14.0,1.0,24.004,32.222,24.152
VER,15.0,80.282,MEDIUM,15.0,1.0,23.94,32.176,24.166
VER,16.0,80.186,MEDIUM,16.0,1.0,23.889,32.116,24.181
VER,17.0,80.344,MEDIUM,17.0,1.0,23.948,32.182,24.214
VER,18.0,80.258,MEDIUM,18.0,1.0,23.839,32.188,24.231
VER,19.0,80.068,MEDIUM,19.0,1.0,23.835,32.145,24.088
VER,20.0,79.988,MEDIUM,20.0,1.0,23.762,32.13,24.096
VER,21.0,80.087,MEDIUM,21.0,1.0,23.772,32.151,24.164
VER,22.0,79.869,MEDIUM,22.0,1.0,23.758,32.035,24.076
VER,23.0,80.098,MEDIUM,23.0,1.0,23.821,32.068,24.209
VER,24.0,79.946,MEDIUM,24.0,1.0,23.67,32.188,24.088
VER,25.0,79.973,MEDIUM,25.0,1.0,23.738,32.151,24.084
VER,26.0,83.843,MEDIUM,26.0,1.0,23.774,32.091,27.978
VER,28.0,78.707,HARD,2.0,2.0,23.713,31.496,23.498
VER,29.0,78.86,HARD,3.0,2.0,23.579,31.646,23.635
VER,30.0,78.976,HARD,4.0,2.0,23.717,31.619,23.64
VER,31.0,79.165,HARD,5.0,2.0,23.806,31.687,23.672
VER,32.0,78.878,HARD,6.0,2.0,23.52,31.691,23.667
VER,33.0,79.189,HARD,7.0,2.0,23.678,31.746,23.765
VER,34.0,78.806,HARD,8.0,2.0,23.501,31.599,23.706
VER,35.0,78.89,HARD,9.0,2.0,23.533,31.641,23.716
VER,36.0,78.789,HARD,10.0,2.0,23.49,31.479,23.82
VER,37.0,79.026,HARD,11.0,2.0,23.422,31.723,23.881
VER,38.0,79.417,HARD,12.0,2.0,23.483,31.855,24.079
VER,39.0,79.322,HARD,13.0,2.0,23.636,31.688,23.998
VER,40.0,79.388,HARD,14.0,2.0,23.53,31.967,23.891
VER,41.0,79.53,HARD,15.0,2.0,23.603,32.057,23.87
VER,42.0,79.092,HARD,16.0,2.0,23.452,31.802,23.838
VER,43.0,78.912,HARD,17.0,2.0,23.399,31.699,23.814
VER,44.0,78.97,HARD,18.0,2.0,23.397,31.775,23.798
VER,45.0,79.104,HARD,19.0,2.0,23.437,31.771,23.896
VER,46.0,78.84,HARD,20.0,2.0,23.373,31.692,23.775
VER,47.0,79.109,HARD,21.0,2.0,23.468,31.738,23.903
VER,48.0,78.953,HARD,22.0,2.0,23.344,31.884,23.725
VER,49.0,79.093,HARD,23.0,2.0,23.434,31.793,23.866
VER,50.0,79.221,HARD,24.0,2.0,23.587,31.739,23.895
VER,51.0,78.768,HARD,25.0,2.0,23.256,31.693,23.819
VER,52.0,82.849,HARD,26.0,2.0,23.318,31.785,27.746
VER,54.0,77.473,SOFT,4.0,3.0,23.447,30.874,23.152
VER,55.0,77.766,SOFT,5.0,3.0,23.357,31.159,23.25
VER,56.0,77.183,SOFT,6.0,3.0,23.139,30.814,23.23
VER,57.0,77.306,SOFT,7.0,3.0,23.111,31.002,23.193
VER,58.0,77.502,SOFT,8.0,3.0,23.174,31.002,23.326
VER,59.0,77.761,SOFT,9.0,3.0,23.339,31.132,23.29
VER,60.0,78.205,SOFT,10.0,3.0,23.504,31.235,23.466
VER,61.0,76.33,SOFT,11.0,3.0,22.706,30.589,23.035
VER,62.0,78.014,SOFT,12.0,3.0,23.411,31.301,23.302
VER,63.0,77.697,SOFT,13.0,3.0,23.214,31.199,23.284
VER,64.0,78.559,SOFT,14.0,3.0,23.093,31.812,23.654
VER,65.0,77.611,SOFT,15.0,3.0,23.162,31.116,23.333
VER,66.0,77.708,SOFT,16.0,3.0,23.044,31.201,23.463
HAM,2.0,81.678,SOFT,5.0,1.0,24.411,32.621,24.646
HAM,3.0,80.839,SOFT,6.0,1.0,24.05,32.499,24.29
HAM,4.0,80.962,SOFT,7.0,1.0,24.207,32.538,24.217
HAM,5.0,80.755,SOFT,8.0,1.0,24.148,32.39,24.217
HAM,6.0,80.705,SOFT,9.0,1.0,24.086,32.368,24.251
HAM,7.0,80.488,SOFT,10.0,1.0,23.663,32.592,24.233
HAM,8.0,80.478,SOFT,11.0,1.0,23.773,32.504,24.201
HAM,9.0,80.812,SOFT,12.0,1.0,24.098,32.436,24.278
HAM,10.0,80.71,SOFT,13.0,1.0,24.093,32.302,24.315
HAM,11.0,80.646,SOFT,14.0,1.0,24.039,32.419,24.188
HAM,12.0,80.504,SOFT,15.0,1.0,23.969,32.233,24.302
HAM,13.0,80.552,SOFT,16.0,1.0,23.926,32.426,24.2
HAM,14.0,80.785,SOFT,17.0,1.0,23.942,32.461,24.382
HAM,15.0,80.865,SOFT,18.0,1.0,23.869,32.575,24.421
HAM,16.0,79.733,SOFT,19.0,1.0,23.446,32.157,24.13
HAM,17.0,80.253,SOFT,20.0,1.0,23.896,32.209,24.148
HAM,18.0,80.172,SOFT,21.0,1.0,23.927,32.153,24.092
HAM,19.0,80.324,SOFT,22.0,1.0,23.993,32.22,24.111
HAM,20.0,80.527,SOFT,23.0,1.0,23.946,32.388,24.193
HAM,21.0,80.681,SOFT,24.0,1.0,24.01,32.262,24.409
HAM,22.0,80.562,SOFT,25.0,1.0,23.97,32.328,24.264
HAM,23.0,80.786,SOFT,26.0,1.0,23.942,32.528,24.316
HAM,24.0,84.672,SOFT,27.0,1.0,24.046,32.498,28.128
HAM,26.0,79.629,MEDIUM,2.0,2.0,23.779,31.9,23.95
HAM,27.0,79.186,MEDIUM,3.0,2.0,23.752,31.819,23.615
HAM,28.0,79.161,MEDIUM,4.0,2.0,23.262,31.857,24.042
HAM,29.0,79.8,MEDIUM,5.0,2.0,23.871,32.074,23.855
HAM,30.0,79.292,MEDIUM,6.0,2.0,23.683,31.794,23.815
HAM,31.0,79.483,MEDIUM,7.0,2.0,23.854,31.845,23.784
HAM,32.0,79.215,MEDIUM,8.0,2.0,23.929,31.655,23.631
HAM,33.0,79.199,MEDIUM,9.0,2.0,23.769,31.757,23.673
HAM,34.0,79.028,MEDIUM,10.0,2.0,23.705,31.66,23.663
HAM,35.0,78.927,MEDIUM,11.0,2.0,23.475,31.699,23.753
HAM,36.0,79.127,MEDIUM,12.0,2.0,23.539,31.644,23.944
HAM,37.0,79.835,MEDIUM,13.0,2.0,23.939,31.801,24.095
HAM,38.0,79.732,MEDIUM,14.0,2.0,23.684,31.953,24.095
HAM,39.0,79.594,MEDIUM,15.0,2.0,23.751,31.975,23.868
HAM,40.0,79.468,MEDIUM,16.0,2.0,23.745,31.867,23.856
HAM,41.0,79.523,MEDIUM,17.0,2.0,23.643,31.85,24.03
HAM,42.0,79.187,MEDIUM,18.0,2.0,23.567,31.784,23.836
HAM,43.0,79.078,MEDIUM,19.0,2.0,23.478,31.719,23.881
HAM,44.0,79.121,MEDIUM,20.0,2.0,23.49,31.764,23.867
HAM,45.0,79.201,MEDIUM,21.0,2.0,23.519,31.719,23.963
HAM,46.0,78.965,MEDIUM,22.0,2.0,23.481,31.756,23.728
HAM,47.0,78.933,MEDIUM,23.0,2.0,23.423,31.685,23.825
HAM,48.0,79.183,MEDIUM,24.0,2.0,23.495,31.794,23.894
HAM,49.0,78.968,MEDIUM,25.0,2.0,23.455,31.714,23.799
HAM,50.0,82.701,MEDIUM,26.0,2.0,23.424,31.748,27.529
HAM,52.0,78.621,SOFT,5.0,3.0,23.573,31.509,23.539
HAM,53.0,78.564,SOFT,6.0,3.0,23.504,31.593,23.467
HAM,54.0,77.529,SOFT,7.0,3.0,23.225,31.088,23.216
HAM,55.0,77.575,SOFT,8.0,3.0,23.153,31.018,23.404
HAM,56.0,77.874,SOFT,9.0,3.0,23.16,31.297,23.417
HAM,57.0,77.725,SOFT,10.0,3.0,23.079,31.21,23.436
HAM,58.0,77.848,SOFT,11.0,3.0,23.187,31.189,23.472
HAM,59.0,78.138,SOFT,12.0,3.0,23.21,31.346,23.582
HAM,60.0,78.475,SOFT,13.0,3.0,23.282,31.607,23.586
HAM,61.0,77.627,SOFT,14.0,3.0,23.093,31.029,23.505
HAM,62.0,76.676,SOFT,15.0,3.0,22.514,30.955,23.207
HAM,63.0,78.967,SOFT,16.0,3.0,23.635,31.576,23.756
HAM,64.0,78.579,SOFT,17.0,3.0,23.27,31.547,23.762
HAM,65.0,80.31,SOFT,18.0,3.0,23.287,32.309,24.714
HAM,66.0,79.12,SOFT,19.0,3.0,23.62,31.697,23.803
RUS,2.0,81.934,SOFT,2.0,1.0,24.204,33.109,24.621
RUS,3.0,81.637,SOFT,3.0,1.0,24.3,32.973,24.364
RUS,4.0,81.087,SOFT,4.0,1.0,23.971,32.765,24.351
RUS,5.0,80.975,SOFT,5.0,1.0,23.887,32.738,24.35
RUS,6.0,81.33,SOFT,6.0,1.0,24.064,32.959,24.307
RUS,7.0,80.516,SOFT,7.0,1.0,23.52,32.53,24.466
RUS,8.0,81.159,SOFT,8.0,1.0,24.044,32.614,24.501
RUS,9.0,81.032,SOFT,9.0,1.0,24.064,32.449,24.519
RUS,10.0,81.255,SOFT,10.0,1.0,24.007,32.665,24.583
RUS,11.0,80.747,SOFT,11.0,1.0,23.88,32.495,24.372
RUS,12.0,81.264,SOFT,12.0,1.0,24.096,32.707,24.461
RUS,13.0,80.872,SOFT,13.0,1.0,23.945,32.539,24.388
RUS,14.0,80.855,SOFT,14.0,1.0,24.003,32.493,24.359
RUS,15.0,80.677,SOFT,15.0,1.0,23.994,32.409,24.274
RUS,16.0,80.646,SOFT,16.0,1.0,23.943,32.514,24.189
RUS,17.0,80.503,SOFT,17.0,1.0,23.821,32.287,24.395
RUS,18.0,80.521,SOFT,18.0,1.0,23.957,32.323,24.241
RUS,19.0,80.742,SOFT,19.0,1.0,23.979,32.484,24.279
RUS,20.0,80.523,SOFT,20.0,1.0,23.947,32.307,24.269
RUS,21.0,80.757,SOFT,21.0,1.0,24.076,32.415,24.266
RUS,22.0,80.724,SOFT,22.0,1.0,24.041,32.307,24.376
RUS,23.0,80.794,SOFT,23.0,1.0,24.071,32.488,24.235
RUS,24.0,81.05,SOFT,24.0,1.0,24.081,32.468,24.501
RUS,25.0,84.632,SOFT,25.0,1.0,24.139,32.637,27.856
RUS,27.0,78.878,MEDIUM,2.0,2.0,23.519,31.426,23.933
RUS,28.0,78.264,MEDIUM,3.0,2.0,22.868,31.748,23.648
RUS,29.0,79.199,MEDIUM,4.0,2.0,23.601,31.828,23.77
RUS,30.0,79.362,MEDIUM,5.0,2.0,23.77,31.747,23.845
RUS,31.0,79.186,MEDIUM,6.0,2.0,23.653,31.733,23.8
RUS,32.0,79.302,MEDIUM,7.0,2.0,23.611,31.878,23.813
RUS,33.0,79.568,MEDIUM,8.0,2.0,23.617,31.964,23.987
RUS,34.0,79.489,MEDIUM,9.0,2.0,23.682,31.961,23.846
RUS,35.0,79.698,MEDIUM,10.0,2.0,23.601,32.129,23.968
RUS,36.0,79.835,MEDIUM,11.0,2.0,23.839,31.993,24.003
RUS,37.0,79.68,MEDIUM,12.0,2.0,23.656,31.995,24.029
RUS,38.0,79.804,MEDIUM,13.0,2.0,23.72,32.007,24.077
RUS,39.0,79.73,MEDIUM,14.0,2.0,23.824,31.908,23.998
RUS,40.0,79.611,MEDIUM,15.0,2.0,23.768,31.959,23.884
RUS,41.0,79.471,MEDIUM,16.0,2.0,23.737,31.877,23.857
RUS,42.0,79.281,MEDIUM,17.0,2.0,23.596,31.823,23.862
RUS,43.0,79.198,MEDIUM,18.0,2.0,23.5,31.735,23.963
RUS,44.0,79.296,MEDIUM,19.0,2.0,23.47,31.855,23.971
RUS,45.0,82.981,MEDIUM,20.0,2.0,23.56,31.925,27.496
RUS,47.0,78.057,SOFT,5.0,3.0,23.401,31.283,23.373
RUS,48.0,77.875,SOFT,6.0,3.0,23.385,31.123,23.367
RUS,49.0,78.383,SOFT,7.0,3.0,23.518,31.344,23.521
RUS,50.0,78.488,SOFT,8.0,3.0,23.567,31.258,23.663
RUS,51.0,78.611,SOFT,9.0,3.0,23.554,31.414,23.643
RUS,52.0,78.335,SOFT,10.0,3.0,23.494,31.346,23.495
RUS,53.0,78.504,SOFT,11.0,3.0,23.507,31.439,23.558
RUS,54.0,78.362,SOFT,12.0,3.0,23.514,31.371,23.477
RUS,55.0,78.133,SOFT,13.0,3.0,23.299,31.284,23.55
RUS,56.0,78.448,SOFT,14.0,3.0,23.31,31.484,23.654
RUS,57.0,78.29,SOFT,15.0,3.0,23.334,31.361,23.595
RUS,58.0,78.357,SOFT,16.0,3.0,23.313,31.409,23.635
RUS,59.0,78.129,SOFT,17.0,3.0,23.267,31.254,23.608
RUS,60.0,78.067,SOFT,18.0,3.0,23.268,31.279,23.52
RUS,61.0,78.201,SOFT,19.0,3.0,23.214,31.325,23.662
RUS,62.0,78.152,SOFT,20.0,3.0,23.155,31.354,23.643
RUS,63.0,78.631,SOFT,21.0,3.0,23.301,31.561,23.769
RUS,64.0,78.917,SOFT,22.0,3.0,23.291,31.802,23.824
RUS,65.0,79.163,SOFT,23.0,3.0,23.343,32.045,23.775
RUS,66.0,79.045,SOFT,24.0,3.0,23.292,31.775,23.978
PER,2.0,81.724,MEDIUM,2.0,1.0,24.242,32.924,24.558
PER,3.0,81.953,MEDIUM,3.0,1.0,24.338,33.086,24.529
PER,4.0,80.936,MEDIUM,4.0,1.0,23.699,32.803,24.434
PER,5.0,81.824,MEDIUM,5.0,1.0,24.35,33.011,24.463
PER,6.0,80.908,MEDIUM,6.0,1.0,23.797,32.628,24.483
PER,7.0,81.245,MEDIUM,7.0,1.0,24.08,32.652,24.513
PER,8.0,81.102,MEDIUM,8.0,1.0,23.79,32.748,24.564
PER,9.0,81.01,MEDIUM,9.0,1.0,23.811,32.785,24.414
PER,10.0,81.266,MEDIUM,10.0,1.0,24.114,32.72,24.432
PER,11.0,81.616,MEDIUM,11.0,1.0,24.242,33.008,24.366
PER,12.0,81.597,MEDIUM,12.0,1.0,24.078,32.958,24.561
PER,13.0,81.592,MEDIUM,13.0,1.0,24.121,32.998,24.473
PER,14.0,81.329,MEDIUM,14.0,1.0,24.016,32.774,24.539
PER,15.0,81.327,MEDIUM,15.0,1.0,24.063,32.751,24.513
PER,16.0,81.033,MEDIUM,16.0,1.0,23.933,32.752,24.348
PER,17.0,81.115,MEDIUM,17.0,1.0,23.976,32.606,24.533
PER,18.0,80.824,MEDIUM,18.0,1.0,23.852,32.614,24.358
PER,19.0,81.128,MEDIUM,19.0,1.0,23.982,32.641,24.505
PER,20.0,80.547,MEDIUM,20.0,1.0,23.942,32.388,24.217
PER,21.0,80.256,MEDIUM,21.0,1.0,23.926,32.165,24.165
PER,22.0,80.315,MEDIUM,22.0,1.0,23.824,32.242,24.249
PER,23.0,80.69,MEDIUM,23.0,1.0,23.9,32.517,24.273
PER,24.0,80.828,MEDIUM,24.0,1.0,23.939,32.531,24.358
PER,25.0,81.062,MEDIUM,25.0,1.0,24.028,32.559,24.475
PER,26.0,81.244,MEDIUM,26.0,1.0,24.094,32.745,24.405
PER,27.0,85.177,MEDIUM,27.0,1.0,24.127,32.719,28.331
PER,29.0,78.645,HARD,2.0,2.0,23.576,31.566,23.503
PER,30.0,80.419,HARD,3.0,2.0,23.658,32.414,24.347
PER,31.0,78.786,HARD,4.0,2.0,23.136,31.947,23.703
PER,32.0,79.53,HARD,5.0,2.0,23.657,32.005,23.868
PER,33.0,79.337,HARD,6.0,2.0,23.513,32.078,23.746
PER,34.0,78.817,HARD,7.0,2.0,23.174,31.921,23.722
PER,35.0,78.784,HARD,8.0,2.0,23.019,31.9,23.865
PER,36.0,79.553,HARD,9.0,2.0,23.657,32.056,23.84
PER,37.0,79.296,HARD,10.0,2.0,23.518,31.911,23.867
PER,38.0,79.247,HARD,11.0,2.0,23.548,31.815,23.884
PER,39.0,79.31,HARD,12.0,2.0,23.57,31.843,23.897
PER,40.0,79.191,HARD,13.0,2.0,23.516,31.803,23.872
PER,41.0,79.201,HARD,14.0,2.0,23.551,31.851,23.799
PER,42.0,78.907,HARD,15.0,2.0,23.385,31.766,23.756
PER,43.0,79.068,HARD,16.0,2.0,23.452,31.847,23.769
PER,44.0,79.504,HARD,17.0,2.0,23.458,32.006,24.04
PER,45.0,79.6,HARD,18.0,2.0,23.588,32.058,23.954
PER,46.0,79.367,HARD,19.0,2.0,23.639,31.94,23.788
PER,47.0,78.907,HARD,20.0,2.0,23.36,31.726,23.821
PER,48.0,79.179,HARD,21.0,2.0,23.458,31.821,23.9
PER,49.0,79.4,HARD,22.0,2.0,23.452,32.036,23.912
PER,50.0,83.039,HARD,23.0,2.0,23.533,31.818,27.688
PER,52.0,76.666,SOFT,2.0,3.0,23.157,30.792,22.717
PER,53.0,77.122,SOFT,3.0,3.0,22.941,30.92,23.261
PER,54.0,77.543,SOFT,4.0,3.0,23.27,31.103,23.17
PER,55.0,77.776,SOFT,5.0,3.0,23.51,31.113,23.153
PER,56.0,77.484,SOFT,6.0,3.0,23.269,31.078,23.137
PER,57.0,77.44,SOFT,7.0,3.0,23.209,31.113,23.118
PER,58.0,77.931,SOFT,8.0,3.0,23.203,31.384,23.344
PER,59.0,78.623,SOFT,9.0,3.0,23.383,31.635,23.605
PER,60.0,78.415,SOFT,10.0,3.0,23.246,31.745,23.424
PER,61.0,77.789,SOFT,11.0,3.0,23.183,31.129,23.477
PER,62.0,77.793,SOFT,12.0,3.0,23.221,31.203,23.369
PER,63.0,77.828,SOFT,13.0,3.0,23.133,31.249,23.446
PER,64.0,77.91,SOFT,14.0,3.0,23.147,31.111,23.652
PER,65.0,78.476,SOFT,15.0,3.0,23.222,31.615,23.639
PER,66.0,80.063,SOFT,16.0,3.0,24.112,32.115,23.836
SAI,2.0,80.852,SOFT,5.0,1.0,24.076,32.362,24.414
SAI,3.0,80.571,SOFT,6.0,1.0,23.959,32.257,24.355
SAI,4.0,80.815,SOFT,7.0,1.0,24.107,32.282,24.426
SAI,5.0,80.935,SOFT,8.0,1.0,24.039,32.396,24.5
SAI,6.0,80.784,SOFT,9.0,1.0,24.024,32.274,24.486
SAI,7.0,80.644,SOFT,10.0,1.0,24.041,32.296,24.307
SAI,8.0,80.83,SOFT,11.0,1.0,24.015,32.36,24.455
SAI,9.0,80.734,SOFT,12.0,1.0,23.988,32.367,24.379
SAI,10.0,80.933,SOFT,13.0,1.0,24.026,32.417,24.49
SAI,11.0,80.73,SOFT,14.0,1.0,24.029,32.367,24.334
SAI,12.0,80.851,SOFT,15.0,1.0,24.011,32.376,24.464
SAI,13.0,80.715,SOFT,16.0,1.0,23.929,32.354,24.432
SAI,14.0,81.054,SOFT,17.0,1.0,24.03,32.544,24.48
SAI,15.0,84.981,SOFT,18.0,1.0,24.204,32.448,28.329
SAI,17.0,80.165,MEDIUM,2.0,2.0,23.897,32.078,24.19
SAI,18.0,79.981,MEDIUM,3.0,2.0,23.757,31.947,24.277
SAI,19.0,79.832,MEDIUM,4.0,2.0,23.405,32.22,24.207
SAI,20.0,80.249,MEDIUM,5.0,2.0,23.947,32.12,24.182
SAI,21.0,80.164,MEDIUM,6.0,2.0,23.94,31.985,24.239
SAI,22.0,80.272,MEDIUM,7.0,2.0,23.883,32.107,24.282
SAI,23.0,80.479,MEDIUM,8.0,2.0,23.919,32.342,24.218
SAI,24.0,80.477,MEDIUM,9.0,2.0,23.872,32.254,24.351
SAI,25.0,80.693,MEDIUM,10.0,2.0,23.974,32.336,24.383
SAI,26.0,80.315,MEDIUM,11.0,2.0,23.848,32.237,24.23
SAI,27.0,80.333,MEDIUM,12.0,2.0,23.856,32.247,24.23
SAI,28.0,81.45,MEDIUM,13.0,2.0,24.491,32.554,24.405
SAI,29.0,80.687,MEDIUM,14.0,2.0,23.903,32.444,24.34
SAI,30.0,80.257,MEDIUM,15.0,2.0,23.803,32.229,24.225
SAI,31.0,80.257,MEDIUM,16.0,2.0,23.779,32.173,24.305
SAI,32.0,80.09,MEDIUM,17.0,2.0,23.788,32.149,24.153
SAI,33.0,80.316,MEDIUM,18.0,2.0,23.832,32.183,24.301
SAI,34.0,80.343,MEDIUM,19.0,2.0,23.883,32.26,24.2
SAI,35.0,82.307,MEDIUM,20.0,2.0,25.099,32.725,24.483
SAI,36.0,80.712,MEDIUM,21.0,2.0,23.993,32.419,24.3
SAI,37.0,80.133,MEDIUM,22.0,2.0,23.735,32.13,24.268
SAI,38.0,80.39,MEDIUM,23.0,2.0,23.871,32.254,24.265
SAI,39.0,80.151,MEDIUM,24.0,2.0,23.766,32.07,24.315
SAI,40.0,80.053,MEDIUM,25.0,2.0,23.778,32.086,24.189
SAI,41.0,84.28,MEDIUM,26.0,2.0,23.902,32.354,28.024
SAI,43.0,79.331,HARD,2.0,3.0,23.868,31.674,23.789
SAI,44.0,79.241,HARD,3.0,3.0,23.77,31.708,23.763
SAI,45.0,79.325,HARD,4.0,3.0,23.794,31.768,23.763
SAI,46.0,78.698,HARD,5.0,3.0,23.632,31.483,23.583
SAI,47.0,78.562,HARD,6.0,3.0,23.575,31.477,23.51
SAI,48.0,78.521,HARD,7.0,3.0,23.533,31.516,23.472
SAI,49.0,78.635,HARD,8.0,3.0,23.49,31.558,23.587
SAI,50.0,78.518,HARD,9.0,3.0,23.467,31.494,23.557
SAI,51.0,78.562,HARD,10.0,3.0,23.461,31.466,23.635
SAI,52.0,78.595,HARD,11.0,3.0,23.473,31.586,23.536
SAI,53.0,79.738,HARD,12.0,3.0,23.986,31.959,23.793
SAI,54.0,78.886,HARD,13.0,3.0,23.509,31.687,23.69
SAI,55.0,78.513,HARD,14.0,3.0,23.438,31.519,23.556
SAI,56.0,78.559,HARD,15.0,3.0,23.326,31.544,23.689
SAI,57.0,78.725,HARD,16.0,3.0,23.463,31.614,23.648
SAI,58.0,78.623,HARD,17.0,3.0,23.359,31.572,23.692
SAI,59.0,78.799,HARD,18.0,3.0,23.5,31.568,23.731
SAI,60.0,78.403,HARD,19.0,3.0,23.388,31.454,23.561
SAI,61.0,78.714,HARD,20.0,3.0,23.283,31.593,23.838
SAI,62.0,78.712,HARD,21.0,3.0,23.398,31.568,23.746
SAI,63.0,78.999,HARD,22.0,3.0,23.356,31.871,23.772
SAI,64.0,78.687,HARD,23.0,3.0,23.312,31.62,23.755
SAI,65.0,78.785,HARD,24.0,3.0,23.351,31.885,23.549
SAI,66.0,78.447,HARD,25.0,3.0,23.321,31.522,23.604
STR,2.0,80.967,SOFT,5.0,1.0,24.164,32.553,24.25
STR,3.0,80.868,SOFT,6.0,1.0,24.061,32.502,24.305
STR,4.0,80.996,SOFT,7.0,1.0,24.131,32.568,24.297
STR,5.0,80.854,SOFT,8.0,1.0,24.039,32.494,24.321
STR,6.0,81.033,SOFT,9.0,1.0,24.104,32.481,24.448
STR,7.0,80.883,SOFT,10.0,1.0,24.119,32.4,24.364
STR,8.0,82.382,SOFT,11.0,1.0,24.897,32.964,24.521
STR,9.0,81.36,SOFT,12.0,1.0,24.254,32.601,24.505
STR,10.0,81.263,SOFT,13.0,1.0,24.165,32.582,24.516
STR,11.0,81.371,SOFT,14.0,1.0,24.194,32.618,24.559
STR,12.0,81.31,SOFT,15.0,1.0,24.112,32.529,24.669
STR,13.0,81.364,SOFT,16.0,1.0,24.198,32.677,24.489
STR,14.0,85.694,SOFT,17.0,1.0,24.226,32.63,28.838
STR,16.0,80.907,SOFT,5.0,2.0,23.993,32.275,24.639
STR,17.0,80.283,SOFT,6.0,2.0,23.89,32.357,24.036
STR,18.0,80.392,SOFT,7.0,2.0,24.032,32.169,24.191
STR,19.0,80.33,SOFT,8.0,2.0,23.994,32.215,24.121
STR,20.0,80.496,SOFT,9.0,2.0,23.976,32.444,24.076
STR,21.0,80.457,SOFT,10.0,2.0,24.119,32.203,24.135
STR,22.0,80.506,SOFT,11.0,2.0,24.067,32.326,24.113
STR,23.0,80.397,SOFT,12.0,2.0,24.045,32.246,24.106
STR,24.0,80.44,SOFT,13.0,2.0,23.977,32.233,24.23
STR,25.0,80.731,SOFT,14.0,2.0,24.052,32.405,24.274
STR,26.0,80.533,SOFT,15.0,2.0,24.03,32.255,24.248
STR,27.0,80.455,SOFT,16.0,2.0,23.866,32.301,24.288
STR,28.0,81.2,SOFT,17.0,2.0,24.26,32.59,24.35
STR,29.0,80.575,SOFT,18.0,2.0,23.905,32.346,24.324
STR,30.0,80.742,SOFT,19.0,2.0,23.944,32.452,24.346
STR,31.0,80.558,SOFT,20.0,2.0,23.878,32.352,24.328
STR,32.0,80.514,SOFT,21.0,2.0,23.895,32.394,24.225
STR,33.0,80.857,SOFT,22.0,2.0,24.023,32.495,24.339
STR,34.0,85.2,SOFT,23.0,2.0,23.982,32.53,28.688
STR,36.0,79.746,HARD,2.0,3.0,23.745,32.072,23.929
STR,37.0,79.948,HARD,3.0,3.0,23.857,32.15,23.941
STR,38.0,80.024,HARD,4.0,3.0,24.069,32.006,23.949
STR,39.0,79.067,HARD,5.0,3.0,23.322,31.888,23.857
STR,40.0,79.53,HARD,6.0,3.0,23.775,31.816,23.939
STR,41.0,79.819,HARD,7.0,3.0,24.042,31.961,23.816
STR,42.0,79.542,HARD,8.0,3.0,23.833,31.904,23.805
STR,43.0,79.508,HARD,9.0,3.0,23.72,31.923,23.865
STR,44.0,80.121,HARD,10.0,3.0,23.772,32.09,24.259
STR,45.0,79.671,HARD,11.0,3.0,23.731,31.984,23.956
STR,46.0,79.593,HARD,12.0,3.0,23.682,31.903,24.008
STR,47.0,79.477,HARD,13.0,3.0,23.734,31.907,23.836
STR,48.0,79.129,HARD,14.0,3.0,23.519,31.797,23.813
STR,49.0,79.413,HARD,15.0,3.0,23.683,31.844,23.886
STR,50.0,79.283,HARD,16.0,3.0,23.55,31.885,23.848
STR,51.0,79.164,HARD,17.0,3.0,23.499,31.807,23.858
STR,52.0,79.018,HARD,18.0,3.0,23.477,31.759,23.782
STR,53.0,78.998,HARD,19.0,3.0,23.395,31.806,23.797
STR,54.0,79.068,HARD,20.0,3.0,23.453,31.759,23.856
STR,55.0,78.933,HARD,21.0,3.0,23.418,31.75,23.765
STR,56.0,78.722,HARD,22.0,3.0,23.379,31.698,23.645
STR,57.0,79.041,HARD,23.0,3.0,23.459,31.839,23.743
STR,58.0,79.251,HARD,24.0,3.0,23.509,31.877,23.865
STR,59.0,79.193,HARD,25.0,3.0,23.532,31.786,23.875
STR,60.0,78.967,HARD,26.0,3.0,23.409,31.756,23.802
STR,61.0,78.988,HARD,27.0,3.0,23.451,31.679,23.858
STR,62.0,79.081,HARD,28.0,3.0,23.447,31.857,23.777
STR,63.0,79.084,HARD,29.0,3.0,23.478,31.859,23.747
STR,64.0,79.413,HARD,30.0,3.0,23.523,31.942,23.948
STR,65.0,79.195,HARD,31.0,3.0,23.508,31.812,23.875
STR,66.0,79.766,HARD,32.0,3.0,23.629,32.036,24.101
