Driver,LapNumber,LapTime,Compound,TyreLife,Stint,Sector1Time,Sector2Time,Sector3Time,Year,Event,Round
SAR,15.0,94.123,MEDIUM,15.0,1.0,30.102,38.121,25.9,2023,British Grand Prix,10
SAR,16.0,93.771,MEDIUM,16.0,1.0,30.013,37.979,25.779,2023,British Grand Prix,10
SAR,17.0,93.728,MEDIUM,17.0,1.0,30.086,37.916,25.726,2023,British Grand Prix,10
SAR,18.0,93.465,MEDIUM,18.0,1.0,29.973,37.749,25.743,2023,British Grand Prix,10
SAR,19.0,93.573,MEDIUM,19.0,1.0,30.056,37.845,25.672,2023,British Grand Prix,10
SAR,20.0,93.387,MEDIUM,20.0,1.0,29.896,37.88,25.611,2023,British Grand Prix,10
SAR,21.0,93.458,MEDIUM,21.0,1.0,29.974,37.751,25.733,2023,British Grand Prix,10
SAR,22.0,93.479,MEDIUM,22.0,1.0,29.976,37.66,25.843,2023,British Grand Prix,10
SAR,23.0,93.212,MEDIUM,23.0,1.0,29.864,37.639,25.709,2023,British Grand Prix,10
SAR,24.0,93.502,MEDIUM,24.0,1.0,29.929,37.734,25.839,2023,British Grand Prix,10
SAR,25.0,93.508,MEDIUM,25.0,1.0,29.95,37.905,25.653,2023,British Grand Prix,10
SAR,26.0,93.553,MEDIUM,26.0,1.0,29.921,37.949,25.683,2023,British Grand Prix,10
SAR,27.0,93.731,MEDIUM,27.0,1.0,29.98,38.125,25.626,2023,British Grand Prix,10
SAR,28.0,93.49,MEDIUM,28.0,1.0,29.964,37.906,25.62,2023,British Grand Prix,10
SAR,29.0,92.723,MEDIUM,29.0,1.0,29.946,37.62,25.157,2023,British Grand Prix,10
SAR,31.0,91.994,SOFT,2.0,2.0,29.514,37.228,25.252,2023,British Grand Prix,10
SAR,39.0,92.794,SOFT,10.0,2.0,29.363,37.576,25.855,2023,British Grand Prix,10
SAR,40.0,92.949,SOFT,11.0,2.0,29.467,37.585,25.897,2023,British Grand Prix,10
SAR,41.0,91.84,SOFT,12.0,2.0,29.17,37.335,25.335,2023,British Grand Prix,10
SAR,42.0,91.699,SOFT,13.0,2.0,29.225,37.298,25.176,2023,British Grand Prix,10
SAR,43.0,91.743,SOFT,14.0,2.0,29.168,37.177,25.398,2023,British Grand Prix,10
SAR,44.0,92.849,SOFT,15.0,2.0,29.266,37.92,25.663,2023,British Grand Prix,10
SAR,45.0,92.724,SOFT,16.0,2.0,29.3,37.857,25.567,2023,British Grand Prix,10
SAR,46.0,92.421,SOFT,17.0,2.0,29.363,37.694,25.364,2023,British Grand Prix,10
SAR,47.0,91.868,SOFT,18.0,2.0,29.102,37.404,25.362,2023,British Grand Prix,10
SAR,48.0,91.71,SOFT,19.0,2.0,29.155,37.361,25.194,2023,British Grand Prix,10
SAR,49.0,91.873,SOFT,20.0,2.0,29.188,37.48,25.205,2023,British Grand Prix,10
SAR,50.0,92.085,SOFT,21.0,2.0,29.124,37.434,25.527,2023,British Grand Prix,10
SAR,51.0,91.956,SOFT,22.0,2.0,29.11,37.378,25.468,2023,British Grand Prix,10
SAR,52.0,91.984,SOFT,23.0,2.0,29.233,37.273,25.478,2023,British Grand Prix,10
MAG,2.0,96.337,MEDIUM,2.0,1.0,30.278,39.301,26.758,2023,British Grand Prix,10
MAG,3.0,95.169,MEDIUM,3.0,1.0,30.113,39.022,26.034,2023,British Grand Prix,10
MAG,4.0,94.731,MEDIUM,4.0,1.0,29.835,38.779,26.117,2023,British Grand Prix,10
MAG,5.0,94.598,MEDIUM,5.0,1.0,29.695,38.919,25.984,2023,British Grand Prix,10
MAG,6.0,94.933,MEDIUM,6.0,1.0,29.869,38.891,26.173,2023,British Grand Prix,10
MAG,7.0,94.95,MEDIUM,7.0,1.0,29.929,38.904,26.117,2023,British Grand Prix,10
MAG,8.0,94.427,MEDIUM,8.0,1.0,29.836,38.749,25.842,2023,British Grand Prix,10
MAG,9.0,94.577,MEDIUM,9.0,1.0,29.828,38.656,26.093,2023,British Grand Prix,10
MAG,10.0,94.715,MEDIUM,10.0,1.0,29.787,38.759,26.169,2023,British Grand Prix,10
MAG,11.0,94.31,MEDIUM,11.0,1.0,29.895,38.407,26.008,2023,British Grand Prix,10
MAG,12.0,94.544,MEDIUM,12.0,1.0,30.109,38.295,26.14,2023,British Grand Prix,10
MAG,13.0,94.339,MEDIUM,13.0,1.0,29.966,38.293,26.08,2023,British Grand Prix,10
MAG,14.0,95.024,MEDIUM,14.0,1.0,30.236,38.717,26.071,2023,British Grand Prix,10
MAG,15.0,94.606,MEDIUM,15.0,1.0,30.276,38.161,26.169,2023,British Grand Prix,10
MAG,16.0,94.559,MEDIUM,16.0,1.0,30.197,38.218,26.144,2023,British Grand Prix,10
MAG,17.0,94.216,MEDIUM,17.0,1.0,30.118,38.047,26.051,2023,British Grand Prix,10
MAG,18.0,93.795,MEDIUM,18.0,1.0,30.077,37.825,25.893,2023,British Grand Prix,10
MAG,19.0,94.281,MEDIUM,19.0,1.0,30.179,38.08,26.022,2023,British Grand Prix,10
MAG,20.0,93.935,MEDIUM,20.0,1.0,30.084,37.955,25.896,2023,British Grand Prix,10
MAG,21.0,94.083,MEDIUM,21.0,1.0,30.112,38.107,25.864,2023,British Grand Prix,10
MAG,22.0,93.997,MEDIUM,22.0,1.0,30.035,38.079,25.883,2023,British Grand Prix,10
MAG,23.0,93.98,MEDIUM,23.0,1.0,30.025,38.038,25.917,2023,British Grand Prix,10
MAG,24.0,93.891,MEDIUM,24.0,1.0,30.085,37.93,25.876,2023,British Grand Prix,10
MAG,25.0,94.037,MEDIUM,25.0,1.0,30.067,37.956,26.014,2023,British Grand Prix,10
MAG,26.0,94.119,MEDIUM,26.0,1.0,30.072,38.238,25.809,2023,British Grand Prix,10
MAG,27.0,93.935,MEDIUM,27.0,1.0,30.122,38.02,25.793,2023,British Grand Prix,10
MAG,28.0,93.76,MEDIUM,28.0,1.0,30.077,37.988,25.695,2023,British Grand Prix,10
MAG,29.0,93.356,MEDIUM,29.0,1.0,29.956,37.772,25.628,2023,British Grand Prix,10
MAG,30.0,93.466,MEDIUM,30.0,1.0,30.04,37.797,25.629,2023,British Grand Prix,10
MAG,31.0,93.464,MEDIUM,31.0,1.0,30.064,37.752,25.648,2023,British Grand Prix,10
DEV,2.0,96.208,SOFT,2.0,1.0,30.296,39.3,26.612,2023,British Grand Prix,10
DEV,3.0,94.746,SOFT,3.0,1.0,29.731,38.791,26.224,2023,British Grand Prix,10
DEV,4.0,94.199,SOFT,4.0,1.0,29.709,38.422,26.068,2023,British Grand Prix,10
DEV,5.0,94.761,SOFT,5.0,1.0,29.662,38.919,26.18,2023,British Grand Prix,10
DEV,6.0,94.907,SOFT,6.0,1.0,29.823,38.701,26.383,2023,British Grand Prix,10
DEV,7.0,95.054,SOFT,7.0,1.0,29.867,38.86,26.327,2023,British Grand Prix,10
DEV,8.0,93.896,SOFT,8.0,1.0,29.915,37.971,26.01,2023,British Grand Prix,10
DEV,9.0,93.774,SOFT,9.0,1.0,29.853,37.925,25.996,2023,British Grand Prix,10
DEV,10.0,93.985,SOFT,10.0,1.0,29.892,38.185,25.908,2023,British Grand Prix,10
DEV,11.0,93.758,SOFT,11.0,1.0,29.689,38.243,25.826,2023,British Grand Prix,10
DEV,12.0,94.165,SOFT,12.0,1.0,29.904,38.25,26.011,2023,British Grand Prix,10
DEV,13.0,94.232,SOFT,13.0,1.0,29.768,38.404,26.06,2023,British Grand Prix,10
DEV,14.0,94.879,SOFT,14.0,1.0,30.138,38.804,25.937,2023,British Grand Prix,10
DEV,15.0,94.17,SOFT,15.0,1.0,30.231,38.014,25.925,2023,British Grand Prix,10
DEV,16.0,94.148,SOFT,16.0,1.0,30.057,38.044,26.047,2023,British Grand Prix,10
DEV,17.0,93.637,SOFT,17.0,1.0,30.045,37.781,25.811,2023,British Grand Prix,10
DEV,18.0,93.453,SOFT,18.0,1.0,29.966,37.757,25.73,2023,British Grand Prix,10
DEV,19.0,93.835,SOFT,19.0,1.0,30.126,38.0,25.709,2023,British Grand Prix,10
DEV,20.0,93.48,SOFT,20.0,1.0,29.94,37.85,25.69,2023,British Grand Prix,10
DEV,21.0,93.652,SOFT,21.0,1.0,30.05,37.849,25.753,2023,British Grand Prix,10
DEV,22.0,93.647,SOFT,22.0,1.0,30.073,37.855,25.719,2023,British Grand Prix,10
DEV,23.0,93.622,SOFT,23.0,1.0,29.959,37.93,25.733,2023,British Grand Prix,10
DEV,24.0,93.663,SOFT,24.0,1.0,29.95,37.955,25.758,2023,British Grand Prix,10
DEV,25.0,93.553,SOFT,25.0,1.0,30.023,37.955,25.575,2023,British Grand Prix,10
DEV,26.0,93.754,SOFT,26.0,1.0,30.036,38.012,25.706,2023,British Grand Prix,10
DEV,27.0,93.299,SOFT,27.0,1.0,30.032,37.92,25.347,2023,British Grand Prix,10
DEV,29.0,92.499,MEDIUM,2.0,2.0,29.586,37.541,25.372,2023,British Grand Prix,10
DEV,30.0,92.564,MEDIUM,3.0,2.0,29.705,37.467,25.392,2023,British Grand Prix,10
DEV,31.0,92.829,MEDIUM,4.0,2.0,29.797,37.519,25.513,2023,British Grand Prix,10
DEV,39.0,93.647,SOFT,7.0,3.0,29.475,38.321,25.851,2023,British Grand Prix,10
DEV,40.0,93.18,SOFT,8.0,3.0,29.488,37.965,25.727,2023,British Grand Prix,10
DEV,41.0,92.65,SOFT,9.0,3.0,29.6,37.438,25.612,2023,British Grand Prix,10
DEV,42.0,92.369,SOFT,10.0,3.0,29.334,37.495,25.54,2023,British Grand Prix,10
DEV,43.0,92.516,SOFT,11.0,3.0,29.348,37.515,25.653,2023,British Grand Prix,10
DEV,44.0,94.017,SOFT,12.0,3.0,29.335,38.402,26.28,2023,British Grand Prix,10
DEV,45.0,92.829,SOFT,13.0,3.0,29.474,37.735,25.62,2023,British Grand Prix,10
DEV,46.0,92.716,SOFT,14.0,3.0,29.466,37.597,25.653,2023,British Grand Prix,10
DEV,47.0,92.456,SOFT,15.0,3.0,29.449,37.429,25.578,2023,British Grand Prix,10
DEV,48.0,92.353,SOFT,16.0,3.0,29.401,37.386,25.566,2023,British Grand Prix,10
DEV,49.0,92.54,SOFT,17.0,3.0,29.496,37.443,25.601,2023,British Grand Prix,10
DEV,50.0,92.632,SOFT,18.0,3.0,29.46,37.373,25.799,2023,British Grand Prix,10
DEV,51.0,92.445,SOFT,19.0,3.0,29.385,37.301,25.759,2023,British Grand Prix,10
DEV,52.0,92.42,SOFT,20.0,3.0,29.39,37.43,25.6,2023,British Grand Prix,10
TSU,2.0,95.252,SOFT,2.0,1.0,30.105,38.657,26.49,2023,British Grand Prix,10
TSU,3.0,94.229,SOFT,3.0,1.0,29.768,38.439,26.022,2023,British Grand Prix,10
TSU,4.0,94.362,SOFT,4.0,1.0,29.726,38.515,26.121,2023,British Grand Prix,10
TSU,5.0,94.457,SOFT,5.0,1.0,29.859,38.422,26.176,2023,British Grand Prix,10
TSU,6.0,95.373,SOFT,6.0,1.0,29.99,38.34,27.043,2023,British Grand Prix,10
TSU,7.0,94.571,SOFT,7.0,1.0,29.982,38.33,26.259,2023,British Grand Prix,10
TSU,8.0,94.486,SOFT,8.0,1.0,30.116,38.235,26.135,2023,British Grand Prix,10
TSU,9.0,94.235,SOFT,9.0,1.0,30.041,37.934,26.26,2023,British Grand Prix,10
TSU,10.0,94.173,SOFT,10.0,1.0,29.987,37.939,26.247,2023,British Grand Prix,10
TSU,11.0,94.085,SOFT,11.0,1.0,29.919,37.914,26.252,2023,British Grand Prix,10
TSU,12.0,94.237,SOFT,12.0,1.0,30.064,37.865,26.308,2023,British Grand Prix,10
TSU,13.0,94.433,SOFT,13.0,1.0,30.153,38.017,26.263,2023,British Grand Prix,10
TSU,14.0,94.769,SOFT,14.0,1.0,30.642,38.861,25.266,2023,British Grand Prix,10
TSU,16.0,93.058,HARD,2.0,2.0,29.735,37.674,25.649,2023,British Grand Prix,10
TSU,17.0,92.952,HARD,3.0,2.0,29.751,37.423,25.778,2023,British Grand Prix,10
TSU,18.0,93.094,HARD,4.0,2.0,29.777,37.417,25.9,2023,British Grand Prix,10
TSU,19.0,93.424,HARD,5.0,2.0,29.926,37.63,25.868,2023,British Grand Prix,10
TSU,20.0,93.281,HARD,6.0,2.0,29.873,37.591,25.817,2023,British Grand Prix,10
TSU,21.0,93.189,HARD,7.0,2.0,29.891,37.549,25.749,2023,British Grand Prix,10
TSU,22.0,93.004,HARD,8.0,2.0,29.825,37.52,25.659,2023,British Grand Prix,10
TSU,23.0,93.098,HARD,9.0,2.0,29.835,37.476,25.787,2023,British Grand Prix,10
TSU,24.0,93.205,HARD,10.0,2.0,29.931,37.591,25.683,2023,British Grand Prix,10
TSU,25.0,93.224,HARD,11.0,2.0,29.895,37.664,25.665,2023,British Grand Prix,10
TSU,26.0,93.319,HARD,12.0,2.0,29.958,37.671,25.69,2023,British Grand Prix,10
TSU,27.0,93.418,HARD,13.0,2.0,29.986,37.807,25.625,2023,British Grand Prix,10
TSU,28.0,93.275,HARD,14.0,2.0,29.88,37.676,25.719,2023,British Grand Prix,10
TSU,29.0,93.118,HARD,15.0,2.0,29.929,37.597,25.592,2023,British Grand Prix,10
TSU,30.0,93.211,HARD,16.0,2.0,29.94,37.599,25.672,2023,British Grand Prix,10
TSU,31.0,93.279,HARD,17.0,2.0,30.026,37.617,25.636,2023,British Grand Prix,10
TSU,32.0,107.079,HARD,18.0,2.0,29.993,47.773,29.313,2023,British Grand Prix,10
TSU,39.0,92.882,SOFT,7.0,3.0,29.28,37.783,25.819,2023,British Grand Prix,10
TSU,40.0,92.932,SOFT,8.0,3.0,29.48,37.484,25.968,2023,British Grand Prix,10
TSU,41.0,93.321,SOFT,9.0,3.0,29.282,38.52,25.519,2023,British Grand Prix,10
TSU,42.0,92.306,SOFT,10.0,3.0,29.231,37.401,25.674,2023,British Grand Prix,10
TSU,43.0,92.572,SOFT,11.0,3.0,29.334,37.382,25.856,2023,British Grand Prix,10
TSU,44.0,92.534,SOFT,12.0,3.0,29.467,37.416,25.651,2023,British Grand Prix,10
TSU,45.0,92.494,SOFT,13.0,3.0,29.489,37.37,25.635,2023,British Grand Prix,10
TSU,46.0,92.535,SOFT,14.0,3.0,29.434,37.544,25.557,2023,British Grand Prix,10
TSU,47.0,92.291,SOFT,15.0,3.0,29.342,37.384,25.565,2023,British Grand Prix,10
TSU,48.0,92.084,SOFT,16.0,3.0,29.292,37.265,25.527,2023,British Grand Prix,10
TSU,49.0,92.504,SOFT,17.0,3.0,29.451,37.416,25.637,2023,British Grand Prix,10
TSU,50.0,92.79,SOFT,18.0,3.0,29.394,37.382,26.014,2023,British Grand Prix,10
TSU,51.0,93.212,SOFT,19.0,3.0,29.404,37.22,26.588,2023,British Grand Prix,10
TSU,52.0,92.78,SOFT,20.0,3.0,29.493,37.679,25.608,2023,British Grand Prix,10
ALB,2.0,95.004,MEDIUM,2.0,1.0,29.913,38.718,26.373,2023,British Grand Prix,10
ALB,3.0,93.809,MEDIUM,3.0,1.0,29.457,38.587,25.765,2023,British Grand Prix,10
ALB,4.0,93.866,MEDIUM,4.0,1.0,29.454,38.504,25.908,2023,British Grand Prix,10
ALB,5.0,93.86,MEDIUM,5.0,1.0,29.557,38.255,26.048,2023,British Grand Prix,10
ALB,6.0,94.21,MEDIUM,6.0,1.0,29.811,38.423,25.976,2023,British Grand Prix,10
ALB,7.0,94.099,MEDIUM,7.0,1.0,29.761,38.409,25.929,2023,British Grand Prix,10
ALB,8.0,93.922,MEDIUM,8.0,1.0,29.719,38.246,25.957,2023,British Grand Prix,10
ALB,9.0,93.731,MEDIUM,9.0,1.0,29.718,38.119,25.894,2023,British Grand Prix,10
ALB,10.0,94.045,MEDIUM,10.0,1.0,29.78,38.276,25.989,2023,British Grand Prix,10
ALB,11.0,93.842,MEDIUM,11.0,1.0,29.669,38.304,25.869,2023,British Grand Prix,10
ALB,12.0,93.857,MEDIUM,12.0,1.0,29.763,38.231,25.863,2023,British Grand Prix,10
ALB,13.0,93.751,MEDIUM,13.0,1.0,29.879,37.98,25.892,2023,British Grand Prix,10
ALB,14.0,93.951,MEDIUM,14.0,1.0,30.042,38.047,25.862,2023,British Grand Prix,10
ALB,15.0,93.786,MEDIUM,15.0,1.0,29.977,38.032,25.777,2023,British Grand Prix,10
ALB,16.0,94.343,MEDIUM,16.0,1.0,29.955,38.002,26.386,2023,British Grand Prix,10
ALB,17.0,93.707,MEDIUM,17.0,1.0,29.806,38.244,25.657,2023,British Grand Prix,10
ALB,18.0,93.615,MEDIUM,18.0,1.0,29.894,37.859,25.862,2023,British Grand Prix,10
ALB,19.0,93.654,MEDIUM,19.0,1.0,29.949,37.951,25.754,2023,British Grand Prix,10
ALB,20.0,93.44,MEDIUM,20.0,1.0,29.933,37.883,25.624,2023,British Grand Prix,10
ALB,21.0,93.195,MEDIUM,21.0,1.0,29.808,37.695,25.692,2023,British Grand Prix,10
ALB,22.0,93.021,MEDIUM,22.0,1.0,29.746,37.759,25.516,2023,British Grand Prix,10
ALB,23.0,93.117,MEDIUM,23.0,1.0,29.874,37.731,25.512,2023,British Grand Prix,10
ALB,24.0,93.163,MEDIUM,24.0,1.0,29.825,37.69,25.648,2023,British Grand Prix,10
ALB,25.0,93.374,MEDIUM,25.0,1.0,29.88,37.866,25.628,2023,British Grand Prix,10
ALB,26.0,93.175,MEDIUM,26.0,1.0,29.829,37.818,25.528,2023,British Grand Prix,10
ALB,27.0,93.126,MEDIUM,27.0,1.0,29.871,37.863,25.392,2023,British Grand Prix,10
ALB,28.0,93.084,MEDIUM,28.0,1.0,29.824,37.728,25.532,2023,British Grand Prix,10
ALB,29.0,92.869,MEDIUM,29.0,1.0,29.729,37.652,25.488,2023,British Grand Prix,10
ALB,30.0,92.882,MEDIUM,30.0,1.0,29.769,37.638,25.475,2023,British Grand Prix,10
ALB,31.0,92.816,MEDIUM,31.0,1.0,29.701,37.604,25.511,2023,British Grand Prix,10
ALB,32.0,96.773,MEDIUM,32.0,1.0,29.648,37.319,29.806,2023,British Grand Prix,10
ALB,39.0,92.63,SOFT,11.0,2.0,29.343,37.709,25.578,2023,British Grand Prix,10
ALB,40.0,92.176,SOFT,12.0,2.0,29.371,37.497,25.308,2023,British Grand Prix,10
ALB,41.0,91.273,SOFT,13.0,2.0,28.927,37.203,25.143,2023,British Grand Prix,10
ALB,42.0,91.879,SOFT,14.0,2.0,29.143,37.517,25.219,2023,British Grand Prix,10
ALB,43.0,91.752,SOFT,15.0,2.0,29.156,37.14,25.456,2023,British Grand Prix,10
ALB,44.0,92.057,SOFT,16.0,2.0,29.31,37.538,25.209,2023,British Grand Prix,10
ALB,45.0,92.146,SOFT,17.0,2.0,29.212,37.429,25.505,2023,British Grand Prix,10
ALB,46.0,92.116,SOFT,18.0,2.0,29.173,37.411,25.532,2023,British Grand Prix,10
ALB,47.0,91.537,SOFT,19.0,2.0,29.255,37.196,25.086,2023,British Grand Prix,10
ALB,48.0,91.466,SOFT,20.0,2.0,29.15,37.18,25.136,2023,British Grand Prix,10
ALB,49.0,91.912,SOFT,21.0,2.0,29.166,37.36,25.386,2023,British Grand Prix,10
ALB,50.0,91.86,SOFT,22.0,2.0,29.086,37.286,25.488,2023,British Grand Prix,10
ALB,51.0,91.93,SOFT,23.0,2.0,29.076,37.346,25.508,2023,British Grand Prix,10
ALB,52.0,91.809,SOFT,24.0,2.0,29.267,37.139,25.403,2023,British Grand Prix,10
ZHO,2.0,95.912,MEDIUM,2.0,1.0,30.211,38.929,26.772,2023,British Grand Prix,10
ZHO,3.0,94.679,MEDIUM,3.0,1.0,29.842,38.599,26.238,2023,British Grand Prix,10
ZHO,4.0,94.408,MEDIUM,4.0,1.0,29.775,38.606,26.027,2023,British Grand Prix,10
ZHO,5.0,94.736,MEDIUM,5.0,1.0,29.721,38.864,26.151,2023,British Grand Prix,10
ZHO,6.0,94.807,MEDIUM,6.0,1.0,29.792,38.711,26.304,2023,British Grand Prix,10
ZHO,7.0,94.995,MEDIUM,7.0,1.0,29.964,38.712,26.319,2023,British Grand Prix,10
ZHO,8.0,94.267,MEDIUM,8.0,1.0,29.806,38.437,26.024,2023,British Grand Prix,10
ZHO,9.0,94.044,MEDIUM,9.0,1.0,29.7,38.284,26.06,2023,British Grand Prix,10
ZHO,10.0,94.392,MEDIUM,10.0,1.0,30.004,38.212,26.176,2023,British Grand Prix,10
ZHO,11.0,94.221,MEDIUM,11.0,1.0,29.912,38.26,26.049,2023,British Grand Prix,10
ZHO,12.0,94.235,MEDIUM,12.0,1.0,30.029,38.168,26.038,2023,British Grand Prix,10
ZHO,13.0,94.13,MEDIUM,13.0,1.0,30.012,38.024,26.094,2023,British Grand Prix,10
ZHO,14.0,94.418,MEDIUM,14.0,1.0,30.326,38.12,25.972,2023,British Grand Prix,10
ZHO,15.0,94.677,MEDIUM,15.0,1.0,30.337,38.261,26.079,2023,British Grand Prix,10
ZHO,16.0,94.263,MEDIUM,16.0,1.0,30.129,38.017,26.117,2023,British Grand Prix,10
ZHO,17.0,94.027,MEDIUM,17.0,1.0,30.276,37.834,25.917,2023,British Grand Prix,10
ZHO,18.0,93.861,MEDIUM,18.0,1.0,30.122,37.77,25.969,2023,British Grand Prix,10
ZHO,19.0,93.907,MEDIUM,19.0,1.0,30.185,37.862,25.86,2023,British Grand Prix,10
ZHO,20.0,93.726,MEDIUM,20.0,1.0,30.063,37.732,25.931,2023,British Grand Prix,10
ZHO,21.0,93.56,MEDIUM,21.0,1.0,30.122,37.645,25.793,2023,British Grand Prix,10
ZHO,22.0,93.679,MEDIUM,22.0,1.0,30.106,37.717,25.856,2023,British Grand Prix,10
ZHO,23.0,93.642,MEDIUM,23.0,1.0,30.082,37.711,25.849,2023,British Grand Prix,10
ZHO,24.0,93.17,MEDIUM,24.0,1.0,30.125,37.64,25.405,2023,British Grand Prix,10
ZHO,26.0,92.524,HARD,2.0,2.0,29.595,37.38,25.549,2023,British Grand Prix,10
ZHO,27.0,92.912,HARD,3.0,2.0,29.81,37.477,25.625,2023,British Grand Prix,10
ZHO,28.0,92.999,HARD,4.0,2.0,29.871,37.467,25.661,2023,British Grand Prix,10
ZHO,29.0,92.812,HARD,5.0,2.0,29.774,37.465,25.573,2023,British Grand Prix,10
ZHO,30.0,93.006,HARD,6.0,2.0,29.912,37.316,25.778,2023,British Grand Prix,10
ZHO,31.0,93.073,HARD,7.0,2.0,29.899,37.509,25.665,2023,British Grand Prix,10
ZHO,35.0,107.368,SOFT,2.0,3.0,34.157,42.243,30.968,2023,British Grand Prix,10
ZHO,39.0,93.188,SOFT,6.0,4.0,29.2,38.147,25.841,2023,British Grand Prix,10
ZHO,40.0,93.31,SOFT,7.0,4.0,29.221,38.255,25.834,2023,British Grand Prix,10
ZHO,41.0,92.655,SOFT,8.0,4.0,29.339,37.653,25.663,2023,British Grand Prix,10
ZHO,42.0,92.243,SOFT,9.0,4.0,29.299,37.482,25.462,2023,British Grand Prix,10
ZHO,43.0,92.645,SOFT,10.0,4.0,29.298,37.603,25.744,2023,British Grand Prix,10
ZHO,44.0,92.789,SOFT,11.0,4.0,29.443,38.134,25.212,2023,British Grand Prix,10
ZHO,45.0,92.502,SOFT,12.0,4.0,29.558,37.307,25.637,2023,British Grand Prix,10
ZHO,46.0,92.329,SOFT,13.0,4.0,29.533,37.221,25.575,2023,British Grand Prix,10
ZHO,47.0,91.957,SOFT,14.0,4.0,29.433,37.007,25.517,2023,British Grand Prix,10
ZHO,48.0,91.769,SOFT,15.0,4.0,29.139,37.142,25.488,2023,British Grand Prix,10
ZHO,49.0,92.599,SOFT,16.0,4.0,29.3,37.442,25.857,2023,British Grand Prix,10
ZHO,50.0,92.459,SOFT,17.0,4.0,29.194,37.294,25.971,2023,British Grand Prix,10
ZHO,51.0,92.09,SOFT,18.0,4.0,29.285,37.357,25.448,2023,British Grand Prix,10
ZHO,52.0,92.114,SOFT,19.0,4.0,29.536,37.162,25.416,2023,British Grand Prix,10
HUL,2.0,95.277,HARD,2.0,1.0,30.229,38.722,26.326,2023,British Grand Prix,10
HUL,3.0,94.53,HARD,3.0,1.0,30.017,38.446,26.067,2023,British Grand Prix,10
HUL,4.0,94.354,HARD,4.0,1.0,29.856,38.495,26.003,2023,British Grand Prix,10
HUL,5.0,95.588,HARD,5.0,1.0,30.783,38.914,25.891,2023,British Grand Prix,10
HUL,6.0,95.631,HARD,6.0,1.0,30.04,38.689,26.902,2023,British Grand Prix,10
HUL,7.0,94.412,HARD,7.0,1.0,29.919,38.794,25.699,2023,British Grand Prix,10
HUL,9.0,93.669,MEDIUM,2.0,2.0,29.602,38.09,25.977,2023,British Grand Prix,10
HUL,10.0,93.525,MEDIUM,3.0,2.0,29.701,37.89,25.934,2023,British Grand Prix,10
HUL,11.0,93.966,MEDIUM,4.0,2.0,29.952,37.887,26.127,2023,British Grand Prix,10
HUL,12.0,94.022,MEDIUM,5.0,2.0,29.974,37.808,26.24,2023,British Grand Prix,10
HUL,13.0,94.3,MEDIUM,6.0,2.0,30.201,37.98,26.119,2023,British Grand Prix,10
HUL,14.0,94.186,MEDIUM,7.0,2.0,30.334,37.988,25.864,2023,British Grand Prix,10
HUL,15.0,93.925,MEDIUM,8.0,2.0,30.004,37.99,25.931,2023,British Grand Prix,10
HUL,16.0,93.64,MEDIUM,9.0,2.0,30.079,37.717,25.844,2023,British Grand Prix,10
HUL,17.0,93.616,MEDIUM,10.0,2.0,30.003,37.774,25.839,2023,British Grand Prix,10
HUL,18.0,93.591,MEDIUM,11.0,2.0,29.983,37.739,25.869,2023,British Grand Prix,10
HUL,19.0,93.763,MEDIUM,12.0,2.0,30.172,37.783,25.808,2023,British Grand Prix,10
HUL,20.0,93.555,MEDIUM,13.0,2.0,30.01,37.765,25.78,2023,British Grand Prix,10
HUL,21.0,93.35,MEDIUM,14.0,2.0,30.059,37.605,25.686,2023,British Grand Prix,10
HUL,22.0,93.143,MEDIUM,15.0,2.0,29.962,37.55,25.631,2023,British Grand Prix,10
HUL,23.0,93.294,MEDIUM,16.0,2.0,29.853,37.675,25.766,2023,British Grand Prix,10
HUL,24.0,93.461,MEDIUM,17.0,2.0,29.939,37.751,25.771,2023,British Grand Prix,10
HUL,25.0,93.351,MEDIUM,18.0,2.0,29.998,37.687,25.666,2023,British Grand Prix,10
HUL,26.0,93.644,MEDIUM,19.0,2.0,30.174,37.778,25.692,2023,British Grand Prix,10
HUL,27.0,93.122,MEDIUM,20.0,2.0,29.872,37.706,25.544,2023,British Grand Prix,10
HUL,28.0,93.28,MEDIUM,21.0,2.0,30.016,37.61,25.654,2023,British Grand Prix,10
HUL,29.0,93.107,MEDIUM,22.0,2.0,30.002,37.572,25.533,2023,British Grand Prix,10
HUL,30.0,93.332,MEDIUM,23.0,2.0,29.991,37.593,25.748,2023,British Grand Prix,10
HUL,31.0,93.133,MEDIUM,24.0,2.0,30.016,37.546,25.571,2023,British Grand Prix,10
HUL,35.0,101.883,SOFT,3.0,3.0,32.25,41.602,28.031,2023,British Grand Prix,10
HUL,39.0,92.527,SOFT,7.0,3.0,29.268,37.613,25.646,2023,British Grand Prix,10
HUL,40.0,92.932,SOFT,8.0,3.0,29.352,37.761,25.819,2023,British Grand Prix,10
HUL,41.0,92.104,SOFT,9.0,3.0,29.176,37.436,25.492,2023,British Grand Prix,10
HUL,42.0,92.097,SOFT,10.0,3.0,29.29,37.329,25.478,2023,British Grand Prix,10
HUL,43.0,92.325,SOFT,11.0,3.0,29.27,37.315,25.74,2023,British Grand Prix,10
HUL,44.0,92.441,SOFT,12.0,3.0,29.432,37.356,25.653,2023,British Grand Prix,10
HUL,45.0,92.534,SOFT,13.0,3.0,29.521,37.242,25.771,2023,British Grand Prix,10
